block,event_date,evaluated,status,candidate_count,total_world_count,true_world_id,true_world_aps_score,calibration_slates,outcome_set_version,non_win_settlements,push_settlements_mapped_to_non_win,logical_2_leg_certificate,frontier_2_leg_hit,control_2_leg_hit,frontier_2_candidate_ids,frontier_2_counterexample_worlds,frontier_2_counterexample_mass,frontier_2_posterior_all_win_probability,logical_3_leg_certificate,frontier_3_leg_hit,control_3_leg_hit,frontier_3_candidate_ids,frontier_3_counterexample_worlds,frontier_3_counterexample_mass,frontier_3_posterior_all_win_probability,logical_4_leg_certificate,frontier_4_leg_hit,control_4_leg_hit,frontier_4_candidate_ids,frontier_4_counterexample_worlds,frontier_4_counterexample_mass,frontier_4_posterior_all_win_probability,aps_threshold,retained_world_count,retained_world_fraction,realized_world_covered,guaranteed_winner_count,guaranteed_candidate_ids,certificate_2_status,certificate_3_status,certificate_4_status
cross_version_transfer,2026-04-07,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,991,0.14939081107047228,62,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Will_Riley|player_points|UNDER|22.6|Collin_Murray-Boyles|player_points|UNDER|14.8,169.0,0.24466283590761143,0.6921800248541088,False,True,True,Will_Riley|player_points|UNDER|22.6|Collin_Murray-Boyles|player_points|UNDER|14.8|Kyle_Filipowski|player_points|UNDER|21.6,245.0,0.37617791868967204,0.5600625069872781,False,True,True,Will_Riley|player_points|UNDER|22.6|Collin_Murray-Boyles|player_points|UNDER|14.8|Kobe_Brown|player_points|UNDER|13.8|Kyle_Filipowski|player_points|UNDER|21.6,305.0,0.49382653045654273,0.4531624728682215,0.896459955666123,369.0,0.3603515625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-08,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,841,0.9278589876844706,63,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,1,False,False,False,Cooper_Flagg|player_points|UNDER|30.4|Jarrett_Allen|player_assists|OVER|0.6,258.0,0.335711668242112,0.6047804982428209,False,False,False,Cooper_Flagg|player_points|UNDER|30.4|Jarrett_Allen|player_assists|OVER|0.6|Caleb_Love|player_rebounds|OVER|0.0,358.0,0.5076900734512915,0.44238896000568256,False,False,False,Cooper_Flagg|player_points|UNDER|30.4|Jarrett_Allen|player_assists|OVER|0.6|Caleb_Love|player_rebounds|OVER|0.0|Bones_Hyland|player_rebounds|UNDER|4.4,419.0,0.6495943857026363,0.31409699476922315,0.896459955666123,483.0,0.4716796875,False,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-09,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,998,0.7658098976446424,64,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,0,False,False,False,Collin_Murray-Boyles|player_points|UNDER|14.2|Jaime_Jaquez_Jr|player_rebounds|UNDER|6.6,253.0,0.3660342614444087,0.5821447002719482,False,False,False,Collin_Murray-Boyles|player_points|UNDER|14.2|Jaime_Jaquez_Jr|player_rebounds|UNDER|6.6|Pelle_Larsson|player_rebounds|UNDER|5.6,346.0,0.5463605326967943,0.41059456381984955,False,False,False,Collin_Murray-Boyles|player_points|UNDER|14.2|Jaime_Jaquez_Jr|player_rebounds|UNDER|6.6|Pelle_Larsson|player_rebounds|UNDER|5.6|Adem_Bona|player_rebounds|OVER|2.4,403.0,0.680691401612621,0.2878043007984219,0.9007125852032632,466.0,0.455078125,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-10,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,1019,0.1475753496265438,65,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Anthony_Black|player_assists|OVER|1.8|Quentin_Grimes|player_assists|OVER|0.6,235.0,0.343713139064732,0.6045028108502932,False,False,False,Anthony_Black|player_assists|OVER|1.8|Quentin_Grimes|player_assists|OVER|0.6|Devin_Carter|player_rebounds|UNDER|5.4,321.0,0.5116414063464074,0.44301444836882975,False,False,False,Anthony_Black|player_assists|OVER|1.8|Quentin_Grimes|player_assists|OVER|0.6|Devin_Carter|player_rebounds|UNDER|5.4|Sion_James|player_rebounds|UNDER|5.2,375.0,0.6398235153887872,0.324666482836493,0.9007125852032632,438.0,0.427734375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-12,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,434,0.9753681313409501,66,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,1,False,False,False,Jeremiah_Fears|player_points|UNDER|28.8|Tre_Jones|player_points|UNDER|23.2,112.0,0.2232619655323619,0.7206152539200552,False,False,False,Jeremiah_Fears|player_points|UNDER|28.8|Tre_Jones|player_points|UNDER|23.2|Jonas_Valančiūnas|player_points|UNDER|14.2,172.0,0.36410191691417365,0.5807921967084808,False,False,False,Jeremiah_Fears|player_points|UNDER|28.8|Tre_Jones|player_points|UNDER|23.2|Jonas_Valančiūnas|player_points|UNDER|14.2|Quentin_Grimes|player_assists|OVER|0.6,214.0,0.5025275959694473,0.4502251890158785,0.9007125852032632,271.0,0.2646484375,False,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-18,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,987,0.3643990663386698,67,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,1,False,True,True,Jonas_Valančiūnas|player_points|UNDER|14.8|Rui_Hachimura|player_points|UNDER|16.6,221.0,0.32779428891895734,0.6222933740848934,False,True,False,Jonas_Valančiūnas|player_points|UNDER|14.8|Rui_Hachimura|player_points|UNDER|16.6|Miles_McBride|player_assists|OVER|1.6,302.0,0.5014084136115269,0.45374615959518405,False,False,False,Jonas_Valančiūnas|player_points|UNDER|14.8|Rui_Hachimura|player_points|UNDER|16.6|Jabari_Smith_Jr|player_assists|OVER|0.8|Miles_McBride|player_assists|OVER|1.6,354.0,0.6337154073688431,0.33084970195953145,0.9025658590163672,417.0,0.4072265625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-19,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,987,0.28949016111732306,68,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,1,False,True,True,Goga_Bitadze|player_points|UNDER|9.8|Kelly_Oubre_Jr|player_assists|OVER|0.8,262.0,0.32279749000474817,0.6195835296877767,False,False,False,Goga_Bitadze|player_points|UNDER|9.8|Kelly_Oubre_Jr|player_assists|OVER|0.8|Deni_Avdija|player_points|UNDER|28.2,362.0,0.4874644829121729,0.46285191003555654,False,False,False,Goga_Bitadze|player_points|UNDER|9.8|Kelly_Oubre_Jr|player_assists|OVER|0.8|Deni_Avdija|player_points|UNDER|28.2|Anthony_Black|player_assists|OVER|1.4,425.0,0.6386851023099525,0.32608813979556533,0.9025658590163672,489.0,0.4775390625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-21,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,639,0.17775644605449445,69,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Jaylen_Brown|player_assists|OVER|2.8|Carter_Bryant|player_assists|UNDER|2.4,244.0,0.32038247267228803,0.6219985379194262,False,True,True,Jaylen_Brown|player_assists|OVER|2.8|Carter_Bryant|player_assists|UNDER|2.4|Luke_Kennard|player_assists|UNDER|4.8,343.0,0.5076535619866035,0.44605971714420556,False,True,True,Jaylen_Brown|player_assists|OVER|2.8|Carter_Bryant|player_assists|UNDER|2.4|Luke_Kennard|player_assists|UNDER|4.8|Keldon_Johnson|player_rebounds|UNDER|7.2,400.0,0.6591333310972891,0.307321369705456,0.9007125852032632,463.0,0.4521484375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-23,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,955,0.276447999261993,70,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Bruce_Brown|player_assists|UNDER|3.6|Tyrese_Proctor|player_assists|UNDER|3.6,246.0,0.322713078941579,0.6203166313842414,False,False,False,Bruce_Brown|player_assists|UNDER|3.6|Tyrese_Proctor|player_assists|UNDER|3.6|Landry_Shamet|player_rebounds|OVER|0.8,345.0,0.5117058261577181,0.4418541489188426,False,False,False,Bruce_Brown|player_assists|UNDER|3.6|Tyrese_Proctor|player_assists|UNDER|3.6|Landry_Shamet|player_rebounds|OVER|0.8|NaeQwan_Tomlin|player_rebounds|UNDER|5.2,403.0,0.6513209098303037,0.3140035431663245,0.9007125852032632,467.0,0.4560546875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-24,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,238,0.8375487633191522,71,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,False,False,Carter_Bryant|player_assists|UNDER|2.6|Sam_Hauser|player_assists|UNDER|2.6,194.0,0.30527814923924057,0.6440153184383034,False,False,False,Carter_Bryant|player_assists|UNDER|2.6|Jordan_Walsh|player_assists|UNDER|1.6|Sam_Hauser|player_assists|UNDER|2.6,264.0,0.4459677638591692,0.5030891856537519,False,False,False,Carter_Bryant|player_assists|UNDER|2.6|Jordan_Walsh|player_assists|UNDER|1.6|Sam_Hauser|player_assists|UNDER|2.6|Luke_Kornet|player_assists|UNDER|2.5,315.0,0.5733484235734058,0.3843049605994101,0.9007125852032632,378.0,0.369140625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-25,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,255,0.208829690045974,72,NBA_BINARY_OUTCOME_SET_V1_SHADOW,2,0,False,True,True,Bruce_Brown|player_assists|UNDER|3.6|Goga_Bitadze|player_rebounds|UNDER|8.8,209.0,0.3228661681014144,0.6278322736601906,False,True,True,Bruce_Brown|player_assists|UNDER|3.6|Goga_Bitadze|player_rebounds|UNDER|8.8|Jamaree_Bouyea|player_assists|UNDER|3.0,282.0,0.47134170408915677,0.4804976038676335,False,True,True,Bruce_Brown|player_assists|UNDER|3.6|Goga_Bitadze|player_rebounds|UNDER|8.8|Jamaree_Bouyea|player_assists|UNDER|3.0|Duncan_Robinson|player_assists|OVER|1.5,333.0,0.5925528022064889,0.36731417341379624,0.9007125852032632,396.0,0.38671875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-26,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,91,0.7599001777833191,73,NBA_BINARY_OUTCOME_SET_V1_SHADOW,5,2,False,True,True,Robert_Williams_III|player_assists|UNDER|2.2|Trendon_Watford|player_assists|OVER|0.8,296.0,0.3776119118289626,0.5705091753182969,False,False,False,Robert_Williams_III|player_assists|UNDER|2.2|Trendon_Watford|player_assists|OVER|0.8|Quentin_Grimes|player_rebounds|OVER|2.0,393.0,0.5350152154138306,0.4198179433086707,False,False,False,Robert_Williams_III|player_assists|UNDER|2.2|Trendon_Watford|player_assists|OVER|0.8|Quentin_Grimes|player_rebounds|OVER|2.0|Jerami_Grant|player_rebounds|OVER|1.8,454.0,0.6718973855727322,0.2954899211747767,0.9007125852032632,518.0,0.505859375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-27,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,895,0.05269749124812712,74,NBA_BINARY_OUTCOME_SET_V1_SHADOW,1,0,False,True,True,Rudy_Gobert|player_assists|UNDER|2.2|Jonas_Valančiūnas|player_rebounds|UNDER|7.4,287.0,0.345644834718201,0.5973361994041579,False,True,True,Rudy_Gobert|player_assists|UNDER|2.2|Jonas_Valančiūnas|player_rebounds|UNDER|7.4|Joan_Beringer|player_rebounds|UNDER|5.6,388.0,0.4948532434292447,0.4544785218696875,False,True,True,Rudy_Gobert|player_assists|UNDER|2.2|Jonas_Valančiūnas|player_rebounds|UNDER|7.4|Joan_Beringer|player_rebounds|UNDER|5.6|Terrence_Shannon_Jr|player_points|UNDER|17.4,452.0,0.6376823831058662,0.325975714644283,0.9007125852032632,516.0,0.50390625,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-28,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,559,0.5581153464598884,75,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,0,False,True,True,Harrison_Barnes|player_rebounds|OVER|0.8|Jeremy_Sochan|player_rebounds|UNDER|4.2,307.0,0.3847762118523747,0.5617502839693339,False,True,True,Harrison_Barnes|player_rebounds|OVER|0.8|Jeremy_Sochan|player_rebounds|UNDER|4.2|Neemias_Queta|player_assists|OVER|0.5,411.0,0.5619455243944195,0.39544068523964887,False,True,True,Harrison_Barnes|player_rebounds|OVER|0.8|Jeremy_Sochan|player_rebounds|UNDER|4.2|Neemias_Queta|player_assists|OVER|0.5|Vít_Krejčí|player_assists|OVER|0.0,472.0,0.6908745490631147,0.27836805784568064,0.9007125852032632,536.0,0.5234375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-29,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,627,0.6412642778699398,76,NBA_BINARY_OUTCOME_SET_V1_SHADOW,4,2,False,True,True,Jarrett_Allen|player_assists|UNDER|1.5|Amen_Thompson|player_points|UNDER|24.6,331.0,0.39027600500575127,0.5551529926654059,False,False,False,Jarrett_Allen|player_assists|UNDER|1.5|Amen_Thompson|player_points|UNDER|24.6|Duncan_Robinson|player_assists|OVER|1.5,441.0,0.5742739566138368,0.3835265464433033,False,False,False,Jarrett_Allen|player_assists|UNDER|1.5|Amen_Thompson|player_points|UNDER|24.6|Duncan_Robinson|player_assists|OVER|1.5|AJ_Lawson|player_rebounds|OVER|0.0,504.0,0.7227830912653072,0.2495227696033822,0.9007125852032632,568.0,0.5546875,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
cross_version_transfer,2026-04-30,True,JOINT_OUTCOME_SET_EVALUATED,10,1024,823,0.7284202308402706,77,NBA_BINARY_OUTCOME_SET_V1_SHADOW,3,1,False,True,True,Jaden_McDaniels|player_assists|UNDER|3.5|Asa_Newell|player_assists|UNDER|1.4,143.0,0.24742220471999848,0.6989242193916831,False,True,True,Jaden_McDaniels|player_assists|UNDER|3.5|Asa_Newell|player_assists|UNDER|1.4|Mike_Conley|player_assists|UNDER|4.5,202.0,0.36422177974077036,0.5785515274248583,False,False,False,Jaden_McDaniels|player_assists|UNDER|3.5|Asa_Newell|player_assists|UNDER|1.4|Mike_Conley|player_assists|UNDER|4.5|Mohamed_Diawara|player_assists|UNDER|2.0,247.0,0.495169016623118,0.4542459261764563,0.9007125852032632,310.0,0.302734375,True,0.0,,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION,NO_ROBUST_WINNER_INTERSECTION
