provider_name,snapshot_time_utc,game_id,player,market,line,book,side,odds,no_vig,consensus,book_vs_consensus_gap,market_dispersion,time_to_lock
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Rudy Gobert,PTS,4.5,bovada,UNDER,-175,0.6363636363636364,0.6261710617626648,0.01019257460097156,0.08333333333333326,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Rudy Gobert,PTS,4.5,espnbet,UNDER,-140,0.5833333333333334,0.6261710617626648,-0.04283772842933142,0.08333333333333326,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Rudy Gobert,PTS,7.5,betmgm,UNDER,-120,0.5454545454545454,0.5454545454545454,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,33.5,draftkings,OVER,-105,0.5121951219512195,0.5121951219512195,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,fanduel,OVER,-128,0.5614035087719298,0.5348920836500768,0.026511425121853005,0.06140350877192979,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,caesars,OVER,-114,0.5327102803738317,0.5348920836500768,-0.0021818032762450645,0.06140350877192979,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,bovada,OVER,-120,0.5454545454545454,0.5348920836500768,0.010562461804468626,0.06140350877192979,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,espnbet,OVER,100,0.5,0.5348920836500768,-0.03489208365007679,0.06140350877192979,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,26.5,betmgm,OVER,-110,0.5238095238095238,0.5238095238095238,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,33.5,draftkings,UNDER,-125,0.5555555555555556,0.5555555555555556,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,fanduel,UNDER,-104,0.5098039215686274,0.5390293214059818,-0.029225399837354393,0.07352941176470595,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,caesars,UNDER,-117,0.5391705069124424,0.5390293214059818,0.0001411855064605838,0.07352941176470595,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,bovada,UNDER,-110,0.5238095238095238,0.5390293214059818,-0.015219797596457973,0.07352941176470595,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,34.5,espnbet,UNDER,-140,0.5833333333333334,0.5390293214059818,0.04430401192735156,0.07352941176470595,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,PTS,26.5,betmgm,UNDER,-120,0.5454545454545454,0.5454545454545454,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,draftkings,OVER,-105,0.5121951219512195,0.37543887754148475,0.13675624440973477,0.3742640874684609,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,fanduel,OVER,110,0.47619047619047616,0.37543887754148475,0.10075159864899141,0.3742640874684609,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,espnbet,OVER,-105,0.5121951219512195,0.5120015485869144,0.00019357336430514405,0.023809523809523836,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,betmgm,OVER,100,0.5,0.5120015485869144,-0.012001548586914379,0.023809523809523836,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,bovada,OVER,-110,0.5238095238095238,0.5120015485869144,0.011807975222609457,0.023809523809523836,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,draftkings,UNDER,-125,0.5555555555555556,0.5774616079494129,-0.021906052393857345,0.03794037940379402,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,fanduel,UNDER,-146,0.5934959349593496,0.5774616079494129,0.016034327009936677,0.03794037940379402,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,espnbet,UNDER,-125,0.5555555555555556,0.5584927287054947,-0.002937173149939132,0.029013539651837617,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,bovada,UNDER,-120,0.5454545454545454,0.5584927287054947,-0.013038183250949298,0.029013539651837617,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,10.5,betmgm,UNDER,-135,0.574468085106383,0.5584927287054947,0.01597535640088832,0.029013539651837617,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,14.5,draftkings,OVER,-130,0.5652173913043478,0.5888102460397708,-0.023592854735423052,0.04718570947084599,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,14.5,fanduel,OVER,-158,0.6124031007751938,0.5888102460397708,0.02359285473542294,0.04718570947084599,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,6.5,espnbet,OVER,-140,0.5833333333333334,0.5833333333333334,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,7.5,betmgm,OVER,100,0.5,0.4880952380952381,0.011904761904761918,0.023809523809523836,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,7.5,bovada,OVER,110,0.47619047619047616,0.4880952380952381,-0.011904761904761918,0.023809523809523836,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,14.5,draftkings,UNDER,100,0.5,0.4793577981651376,0.020642201834862373,0.041284403669724745,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,14.5,fanduel,UNDER,118,0.45871559633027525,0.4793577981651376,-0.020642201834862373,0.041284403669724745,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,6.5,espnbet,UNDER,105,0.4878048780487805,0.4878048780487805,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,7.5,bovada,UNDER,-145,0.5918367346938775,0.5831524099001303,0.008684324793747256,0.01736864958749451,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,7.5,betmgm,UNDER,-135,0.574468085106383,0.5831524099001303,-0.008684324793747256,0.01736864958749451,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,draftkings,OVER,-160,0.6153846153846154,0.5748562461160887,0.040528369268526765,0.09157509157509158,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,fanduel,OVER,-154,0.6062992125984252,0.5748562461160887,0.031442966482336576,0.09157509157509158,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,espnbet,OVER,-140,0.5833333333333334,0.5748562461160887,0.008477087217244716,0.09157509157509158,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,bovada,OVER,-120,0.5454545454545454,0.5748562461160887,-0.02940170066154324,0.09157509157509158,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,betmgm,OVER,-110,0.5238095238095238,0.5748562461160887,-0.05104672230656482,0.09157509157509158,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,draftkings,UNDER,124,0.44642857142857145,0.5004930254930254,-0.05406445406445398,0.09902597402597396,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,fanduel,UNDER,116,0.46296296296296297,0.5004930254930254,-0.03753006253006247,0.09902597402597396,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,espnbet,UNDER,-110,0.5238095238095238,0.5004930254930254,0.023316498316498402,0.09902597402597396,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,bovada,UNDER,-110,0.5238095238095238,0.5004930254930254,0.023316498316498402,0.09902597402597396,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,7.5,betmgm,UNDER,-120,0.5454545454545454,0.5004930254930254,0.04496151996151998,0.09902597402597396,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,7.5,draftkings,OVER,105,0.4878048780487805,0.49390243902439024,-0.0060975609756097615,0.012195121951219523,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,7.5,fanduel,OVER,100,0.5,0.49390243902439024,0.0060975609756097615,0.012195121951219523,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,9.5,espnbet,OVER,-125,0.5555555555555556,0.5650118203309693,-0.009456264775413725,0.01891252955082745,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,10.5,betmgm,OVER,-105,0.5121951219512195,0.5121951219512195,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,9.5,bovada,OVER,-135,0.574468085106383,0.5650118203309693,0.009456264775413725,0.01891252955082745,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,7.5,draftkings,UNDER,-135,0.574468085106383,0.5717168011738811,0.0027512839325019023,0.0055025678650036935,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,7.5,fanduel,UNDER,-132,0.5689655172413793,0.5717168011738811,-0.0027512839325017913,0.0055025678650036935,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,9.5,espnbet,UNDER,-105,0.5121951219512195,0.5,0.012195121951219523,0.024390243902439046,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,9.5,bovada,UNDER,105,0.4878048780487805,0.5,-0.012195121951219523,0.024390243902439046,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,10.5,betmgm,UNDER,-130,0.5652173913043478,0.5652173913043478,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,19.5,draftkings,OVER,-110,0.5238095238095238,0.5366795366795367,-0.012870012870012881,0.025740025740025763,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,19.5,fanduel,OVER,-122,0.5495495495495496,0.5366795366795367,0.012870012870012881,0.025740025740025763,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,espnbet,OVER,-110,0.5238095238095238,0.5345800837564326,-0.010770559946908786,0.037354427598330076,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,betmgm,OVER,-115,0.5348837209302325,0.5345800837564326,0.00030363717379988664,0.037354427598330076,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,bovada,OVER,-120,0.5454545454545454,0.5345800837564326,0.010874461698112792,0.037354427598330076,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,19.5,draftkings,UNDER,-120,0.5454545454545454,0.5323426573426573,0.013111888111888126,0.02622377622377614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,19.5,fanduel,UNDER,-108,0.5192307692307693,0.5323426573426573,-0.013111888111888015,0.02622377622377614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,espnbet,UNDER,-120,0.5454545454545454,0.534904895405106,0.010549650049439419,0.03632478632478631,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,bovada,UNDER,-110,0.5238095238095238,0.534904895405106,-0.01109537159558216,0.03632478632478631,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Victor Wembanyama,TRB,16.5,betmgm,UNDER,-115,0.5348837209302325,0.534904895405106,-2.117447487348656e-05,0.03632478632478631,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,draftkings,OVER,-115,0.5348837209302325,0.5274664152015622,0.007417305728670276,0.06174467150076912,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,fanduel,OVER,-118,0.5412844036697247,0.5274664152015622,0.013817988468162512,0.06174467150076912,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,caesars,OVER,-122,0.5495495495495496,0.5274664152015622,0.022083134347987365,0.06174467150076912,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,bovada,OVER,105,0.4878048780487805,0.5274664152015622,-0.039661537152781756,0.06174467150076912,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,espnbet,OVER,-110,0.5238095238095238,0.5274664152015622,-0.003656891392038397,0.06174467150076912,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,betmgm,OVER,625,0.13793103448275862,0.37543887754148475,-0.23750784305872613,0.3742640874684609,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,draftkings,UNDER,-115,0.5348837209302325,0.539534269015946,-0.004650548085713524,0.05990497831026653,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,fanduel,UNDER,-112,0.5283018867924528,0.539534269015946,-0.01123238222349321,0.05990497831026653,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,caesars,UNDER,-106,0.5145631067961165,0.539534269015946,-0.024971162219829535,0.05990497831026653,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,bovada,UNDER,-135,0.574468085106383,0.539534269015946,0.034933816090437,0.05990497831026653,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,2.5,espnbet,UNDER,-120,0.5454545454545454,0.539534269015946,0.005920276438599381,0.05990497831026653,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Anthony Edwards,TRB,6.5,betmgm,UNDER,-140,0.5833333333333334,0.5774616079494129,0.005871725383920445,0.03794037940379402,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,draftkings,OVER,110,0.47619047619047616,0.48381505226165417,-0.007624576071178002,0.06468531468531474,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,fanduel,OVER,-106,0.5145631067961165,0.48381505226165417,0.030748054534462332,0.06468531468531474,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,caesars,OVER,-108,0.5192307692307693,0.48381505226165417,0.03541571696911511,0.06468531468531474,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,bovada,OVER,120,0.45454545454545453,0.48381505226165417,-0.029269597716199636,0.06468531468531474,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,espnbet,OVER,120,0.45454545454545453,0.48381505226165417,-0.029269597716199636,0.06468531468531474,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,3.5,betmgm,OVER,105,0.4878048780487805,0.4878048780487805,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,draftkings,UNDER,-140,0.5833333333333334,0.5831376140199669,0.00019571931336648252,0.061813186813186816,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,fanduel,UNDER,-125,0.5555555555555556,0.5831376140199669,-0.027582058464411308,0.061813186813186816,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,caesars,UNDER,-124,0.5535714285714286,0.5831376140199669,-0.029566185448538285,0.061813186813186816,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,bovada,UNDER,-155,0.6078431372549019,0.5831376140199669,0.024705523234935023,0.061813186813186816,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,11.5,espnbet,UNDER,-160,0.6153846153846154,0.5831376140199669,0.03224700136464853,0.061813186813186816,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Ayo Dosunmu,TRB,3.5,betmgm,UNDER,-140,0.5833333333333334,0.5833333333333334,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,draftkings,OVER,-166,0.6240601503759399,0.5124864128005945,0.11157373757534539,0.24194927329723565,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,fanduel,OVER,142,0.4132231404958678,0.5124864128005945,-0.0992632723047267,0.24194927329723565,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,caesars,OVER,135,0.425531914893617,0.5124864128005945,-0.08695449790697746,0.24194927329723565,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,bovada,OVER,-190,0.6551724137931034,0.5124864128005945,0.14268600099250894,0.24194927329723565,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,espnbet,OVER,125,0.4444444444444444,0.5124864128005945,-0.06804196835615006,0.24194927329723565,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,4.5,betmgm,OVER,-235,0.7014925373134329,0.7014925373134329,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,draftkings,UNDER,130,0.43478260869565216,0.553702340186613,-0.11891973149096086,0.24937098126921997,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,fanduel,UNDER,-192,0.6575342465753424,0.553702340186613,0.10383190638872941,0.24937098126921997,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,caesars,UNDER,-182,0.6453900709219859,0.553702340186613,0.09168773073537284,0.24937098126921997,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,bovada,UNDER,145,0.40816326530612246,0.553702340186613,-0.14553907488049056,0.24937098126921997,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,5.5,espnbet,UNDER,-165,0.6226415094339622,0.553702340186613,0.06893916924734922,0.24937098126921997,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Jaden Mcdaniels,TRB,4.5,betmgm,UNDER,115,0.46511627906976744,0.46511627906976744,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,draftkings,OVER,-115,0.5348837209302325,0.5174691056393864,0.01741461529084609,0.08239503314742719,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,fanduel,OVER,-102,0.504950495049505,0.5174691056393864,-0.012518610589881463,0.08239503314742719,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,caesars,OVER,-121,0.5475113122171946,0.5174691056393864,0.030042206577808206,0.08239503314742719,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,bovada,OVER,115,0.46511627906976744,0.5174691056393864,-0.05235282656961898,0.08239503314742719,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,espnbet,OVER,-115,0.5348837209302325,0.5174691056393864,0.01741461529084609,0.08239503314742719,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,6.5,betmgm,OVER,185,0.3508771929824561,0.3508771929824561,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,draftkings,UNDER,-115,0.5348837209302325,0.5517588713948673,-0.016875150464634836,0.07619047619047614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,fanduel,UNDER,-130,0.5652173913043478,0.5517588713948673,0.013458519909480438,0.07619047619047614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,caesars,UNDER,-110,0.5238095238095238,0.5517588713948673,-0.02794934758534351,0.07619047619047614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,bovada,UNDER,-150,0.6,0.5517588713948673,0.04824112860513263,0.07619047619047614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,5.5,espnbet,UNDER,-115,0.5348837209302325,0.5517588713948673,-0.016875150464634836,0.07619047619047614,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Julius Randle,TRB,6.5,betmgm,UNDER,-150,0.6,0.6,0.0,0.0,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,draftkings,OVER,-120,0.5454545454545454,0.5441734045483481,0.0012811409061973533,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,fanduel,OVER,-132,0.5689655172413793,0.5441734045483481,0.024792112693031276,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,caesars,OVER,-129,0.5633187772925764,0.5441734045483481,0.01914537274422834,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,bovada,OVER,-125,0.5555555555555556,0.5441734045483481,0.01138215100720752,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,espnbet,OVER,-125,0.5555555555555556,0.5441734045483481,0.01138215100720752,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,betmgm,OVER,110,0.47619047619047616,0.5441734045483481,-0.0679829283578719,0.09277504105090317,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,draftkings,UNDER,-110,0.5238095238095238,0.5263339482134317,-0.0025244244039078767,0.09999999999999998,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,fanduel,UNDER,100,0.5,0.5263339482134317,-0.026333948213431713,0.09999999999999998,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,caesars,UNDER,-104,0.5098039215686274,0.5263339482134317,-0.016530026644804297,0.09999999999999998,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,bovada,UNDER,-105,0.5121951219512195,0.5263339482134317,-0.01413882626221219,0.09999999999999998,
sportsgameodds,2026-05-13T01:42:10.840461+00:00,pAYPKeculbQNxQPfqMBj,Naz Reid,TRB,7.5,espnbet,UNDER,-105,0.5121951219512195,0.5263339482134317,-0.01413882626221219,0.09999999999999998,
