Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,PA,AB,BB,SO,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Market_HR,Market_RBI,Synthetic_Market_H,Synthetic_Market_HR,Synthetic_Market_RBI,Market_Source_H,Market_Source_HR,Market_Source_RBI,Market_H_books,Market_HR_books,Market_RBI_books,Market_H_over_price,Market_HR_over_price,Market_RBI_over_price,Market_H_under_price,Market_HR_under_price,Market_RBI_under_price,Market_H_line_std,Market_HR_line_std,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1
2026-04-05,Dansby_Swanson,hitter,CHC,CLE,2026,824459,20,112,114,0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,6.0,0.12121212121212122,0.0,0.0,0.0,0.0,10.0,3.0,9.0,4.078092959671907,1.08,0.0,44.0,0,2.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.15629446343130543,-0.4744,-0.17454989747095007,0.4,0.0,0.4,0.0,0.0,0.0
2026-04-05,Dansby_Swanson,hitter,CHC,CLE,2026,824460,21,112,114,0,1.0,1.0,2.0,4.0,4.0,0.0,2.0,6.0,0.1,0.525,0.525,0.75,30.0,65.0,3.0,9.0,4.078092959671907,1.08,0.0,44.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.18747628161312363,-0.21189999999999998,-0.041995352016404586,0.4,0.0,0.4,0.0,0.0,0.0
2026-04-06,Dansby_Swanson,hitter,CHC,TB,2026,823002,22,112,139,0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,6.0,0.11428571428571428,0.1725,0.1725,0.0,0.0,20.7,1.2857142857142856,10.6987012987013,6.728571428571429,1.08,0.0,72.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.010725541125541194,-0.2344,0.4575785714285715,0.2,0.2,0.6,1.0,1.0,2.0
2026-04-07,Dansby_Swanson,hitter,CHC,TB,2026,822999,23,112,139,0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,7.0,0.1111111111111111,0.43200000000000005,0.43200000000000005,0.2,17.0,60.84,12.0,6.0,6.278571428571429,1.08,0.0,69.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.04754285714285722,-0.24189999999999995,0.1891952380952382,0.2,0.2,0.6,0.0,0.0,0.0
2026-04-08,Dansby_Swanson,hitter,CHC,TB,2026,823000,24,112,139,0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,7.0,0.10810810810810811,0.1725,0.1725,0.0,0.0,20.7,15.75,2.25,7.483928571428572,1.08,0.0,72.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.8448427284427287,-0.33440000000000003,0.03208156370656379,0.6,0.2,0.4,2.0,0.0,0.0
2026-04-10,Dansby_Swanson,hitter,CHC,PIT,2026,824695,25,112,134,1,0.0,0.0,0.0,4.0,3.0,1.0,1.0,9.0,0.10526315789473684,0.1725,0.1725,0.0,0.0,20.7,3.0,15.0,4.1938775510204085,1.0522222222222224,-10.0,49.0,0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.32910805585392033,-0.34328888888888887,-0.13576664876476902,0.6,0.2,0.4,0.0,0.0,0.0
2026-04-11,Dansby_Swanson,hitter,CHC,PIT,2026,824697,26,112,134,1,1.0,0.0,1.0,5.0,4.0,1.0,0.0,9.0,0.1,0.316,0.316,0.0,0.0,37.92,0.0,6.0,3.5510204081632657,1.0522222222222224,-7.0,48.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.08277414965986407,-0.34328888888888887,-0.13104897959183665,0.6,0.2,0.4,0.0,0.0,0.0
2026-04-12,Dansby_Swanson,hitter,CHC,PIT,2026,824696,27,112,134,1,1.0,1.0,1.0,4.0,2.0,2.0,0.0,8.0,0.09523809523809523,0.87,0.87,1.5,30.0,65.0,2.6769230769230767,11.723076923076924,3.1224489795918373,1.0522222222222224,6.0,80.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.5,0.5,0.5,0.5,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.06181077969649407,-0.03328888888888881,0.03212244897959193,0.6,0.0,0.2,1.0,0.0,1.0
2026-04-13,Dansby_Swanson,hitter,CHC,PHI,2026,823481,28,112,143,0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,6.0,0.09090909090909091,0.6975,0.6975,1.0,30.0,65.0,1.7625,12.5375,2.372448979591837,1.08,16.0,78.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,-0.3752740105132961,0.09060000000000001,0.07378153988868275,0.8,0.2,0.4,1.0,1.0,1.0
2026-04-14,Dansby_Swanson,hitter,CHC,PHI,2026,823478,29,112,143,0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,9.0,0.10638297872340426,0.27599999999999997,0.27599999999999997,0.0,0.0,33.12,4.8,9.299999999999999,3.6581632653061225,1.08,15.0,85.0,0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.5,0.5,1.0,0.5,0.5,1.0,synthetic,synthetic,synthetic,0.0,0.0,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,0.0,0.0,0.0,2026-04-26T14:41:56.895697+00:00,0.25744284266898254,-0.09439999999999998,-0.03818545375597027,0.6,0.4,0.8,1.0,1.0,2.0
