date,leg_i,leg_j,same_game,p_i,p_j,ev_i,ev_j,p_joint,p_joint_l,d_s,joint_ev,joint_ev_lcb,counterexample_mass,counterexample_count,retained_world_count,world_contraction_bits,logical_certificate,win_i,win_j,both_win,support_min_history_rows,support_max_rmse,calibration_pairs_prior,calibration_days_prior,evaluated,realized_return
20260620,Juan Soto|R|OVER|0.5|823447,Drew Romo|TB|OVER|1.0|824263,False,0.4742913825504948,0.3579288096359064,0.1509430963700642,-0.2204823187564,0.1697625499768669,0.1192031994034351,5.284914098238852,-0.1028195062742783,-0.3700213309176082,0.8302374500231331,3,4,0.0,False,0,0,False,40.0,1.799030026769683,153172,3,True,-1.0
20260620,Ernie Clement|TB|OVER|1.5|824665,Brice Turang|TB|OVER|1.5|824909,False,0.4795936783042112,0.4628158034969414,0.1080435033983169,-0.0161670749442038,0.2219635335764171,0.1523760349584635,4.911300804562703,0.0901296810374381,-0.2516354569124231,0.7780364664235828,3,4,0.0,False,0,0,False,73.0,2.089159843838708,173358,3,True,-1.0
20260730,Austin Wynns|R|UNDER|0.5|822946,James Wood|R|OVER|0.5|824894,False,0.8431937249301247,0.5886889377339748,0.1071886519224369,-0.0263239569382935,0.4963788182330684,0.4344678329965956,2.171815206305765,0.0780430655266632,-0.05641615364728,0.5036211817669316,3,4,0.0,False,1,1,True,35.0,0.9416637926669502,427568,8,True,1.171815206305765
20260802,Ty France|R|UNDER|0.5|823270,Dylan Crews|TB|UNDER|1.5|824891,False,0.638419120055169,0.6028383560312427,0.0139597789111507,-0.0603804394820295,0.3848635327929706,0.3085359158589915,2.47551758133421,-0.0472635581566058,-0.2362139158180141,0.6151364672070294,3,4,0.0,False,0,1,False,69.0,1.540641601469282,639040,11,True,-1.0
20260627,Mickey Moniak|R|OVER|0.5|823689,Matt Shaw|TB|UNDER|1.5|823770,False,0.4154844240338874,0.686661891210073,-0.1613047661892929,0.2145580271050087,0.2852973203754371,0.2213561131128781,3.570464759988007,0.0186440285195066,-0.2096557987225493,0.7147026796245629,3,4,0.0,False,0,1,False,57.0,1.6447045429945943,376299,6,True,-1.0
20260802,Kazuma Okamoto|R|OVER|0.5|822783,Nolan Arenado|TB|OVER|1.5|824404,False,0.3826030272730599,0.4800027568282428,-0.2194898243629578,0.3728078845287748,0.1836505078619001,0.1519490852618044,5.8344000000000005,0.0714905230694702,-0.113468256948528,0.8163494921380999,3,4,0.0,False,0,0,False,112.0,1.683130306251574,589098,11,True,-1.0
20260730,Caleb Durbin|R|OVER|0.5|824974,Jorbit Vivas|TB|OVER|0.5|824894,False,0.460062308742327,0.5050130507108259,-0.0965130561690569,0.0512515287824983,0.2323374700550284,0.1997177475314386,4.087984734930403,-0.0502079690626939,-0.1835568967967947,0.7676625299449715,3,4,0.0,False,1,0,False,88.0,1.1339550596436905,455558,8,True,-1.0
20260731,Xander Bogaerts|R|UNDER|0.5|823272,Christian Walker|TB|OVER|1.0|824164,False,0.6634509404899468,0.4095363008325778,0.0175067835690903,-0.2334004556697672,0.2717072439521474,0.2189676076131447,2.870811338303372,-0.2199797633630147,-0.3713853093430201,0.7282927560478525,3,4,0.0,False,1,1,True,112.0,2.009604232308285,544012,9,True,1.8708113383033722
20260730,Dylan Crews|TB|UNDER|1.5|824894,Lawrence Butler|TB|OVER|0.5|824974,False,0.5925315758741334,0.5168091950213582,-0.0177311739543513,0.012974799846942,0.3062257667522478,0.234090124869214,3.2492810060118105,-0.0049864325405183,-0.2393754035675299,0.6937742332477523,3,4,0.0,False,1,1,True,66.0,1.5621665189473115,472767,8,True,2.2492810060118105
20260730,Seiya Suzuki|R|OVER|0.5|823023,Ty France|R|OVER|0.5|823271,False,0.4964217390810085,0.3811106415963269,0.0251611936171038,-0.140128997097224,0.1891916074835275,0.1695614496875567,4.659331327735013,-0.118493616307454,-0.2099570254946027,0.8108083925164725,3,4,0.0,False,1,1,True,92.0,0.7189429909660685,443328,8,True,3.6593313277350132
20260731,Junior Caminero|R|OVER|0.5|822945,Trent Grisham|TB|OVER|0.5|824651,False,0.4003942930898482,0.5871149559641644,-0.2501273979258578,0.1021385157524374,0.235077477755749,0.1903152829570902,3.515706755677071,-0.1735365233465868,-0.3309072739991647,0.7649225222442511,3,4,0.0,False,1,0,False,101.0,1.7645883228917407,507561,9,True,-1.0
20260627,Josh Jung|R|UNDER|0.5|822794,Yainer Diaz|TB|UNDER|1.5|824257,False,0.6481379282092488,0.6153671974223234,-0.057253922604729,0.1289571946849976,0.3988428204252365,0.3081651105702814,2.668519808634637,0.0643199668364509,-0.1776552981131209,0.6011571795747637,3,4,0.0,False,0,0,False,45.0,1.4152853335484623,341418,6,True,-1.0
20260621,TJ Rumfield|R|OVER|0.5|824343,Justin Crawford|TB|UNDER|1.0|823449,False,0.3793313422623681,0.7543074299846949,-0.2653307174870758,0.8857685749617372,0.2861324498945716,0.2417284440567949,4.8418704221175535,0.3854162459525592,0.170417803463093,0.7138675501054284,3,4,0.0,False,1,1,True,80.0,1.2364872498662594,227269,4,True,3.8418704221175535
20260501,Blake Perkins|R|UNDER|0.5|822744,Brandon Lowe|TB|OVER|1.5|823389,False,0.7733719110455973,0.5710687572502325,-0.0557171693863149,0.299181422744279,0.4416485361330466,0.2571521435621335,2.777762430939226,0.2267947113496824,-0.2856924365776151,0.5583514638669533,3,4,0.0,False,0,0,False,25.0,2.44675768362828,5776,1,True,-1.0
20260731,Jose Altuve|R|UNDER|0.5|824164,Ty France|TB|OVER|1.5|823272,False,0.646864540561476,0.5103433360084553,-0.0643405811834992,0.1561677164609762,0.3301230075757204,0.2533560576571963,3.2768973649622097,0.081779213638278,-0.1697782022659196,0.6698769924242796,3,4,0.0,False,1,1,True,97.0,2.150503431054648,523510,9,True,2.2768973649622097
20260731,Daulton Varsho|R|UNDER|0.5|822782,Jo Adell|TB|OVER|1.5|823999,False,0.6522975257758294,0.447006008050367,0.0411371749662821,-0.0083932068622302,0.2915809130581849,0.2368995249763453,3.5406936772943607,0.0323986952848318,-0.1612113497622166,0.7084190869418151,3,4,0.0,False,0,0,False,107.0,1.9514006298948805,495010,9,True,-1.0
20260627,Shohei Ohtani|R|OVER|0.5|823283,Colt Keith|TB|UNDER|1.5|824257,False,0.4840678517786308,0.6341806407738153,-0.247512946278815,0.2501431374136384,0.3069864604189763,0.2426738442713791,3.06435835938254,-0.0592834737978528,-0.2563603767035026,0.6930135395810237,3,4,0.0,False,1,1,True,67.0,1.7020246659384086,389328,6,True,2.06435835938254
20260802,Jo Adell|R|UNDER|0.5|823996,Kyle Manzardo|TB|UNDER|1.5|824404,False,0.6785916443130107,0.6386870058992682,-0.0746477577549853,0.382006386816639,0.4334076655345379,0.3569630236605093,2.9506693363636365,0.2788427088377081,0.0532798481307119,0.566592334465462,3,4,0.0,False,1,1,True,115.0,1.7463683157578094,629502,11,True,1.9506693363636365
20260627,Isaac Paredes|R|UNDER|0.5|824257,Anthony Volpe|R|OVER|0.5|824745,False,0.7187670200561125,0.3912784018354848,0.1376683419853612,-0.1047400149864844,0.2812380108996095,0.2385614336573849,3.6215195077586135,0.0185089427961655,-0.1360451142109181,0.7187619891003904,3,4,0.0,False,0,0,False,33.0,0.7783136783116492,329765,6,True,-1.0
20260619,Gabriel Arias|R|UNDER|0.5|824179,Henry Bolte|R|OVER|0.5|824990,False,0.8280993701191558,0.4415864554794484,0.204508174718772,-0.0082117775264056,0.3656774656356819,0.313341490933431,3.266859825454546,0.1946170215592444,0.0236427283784554,0.6343225343643182,3,4,0.0,False,1,0,False,25.0,0.6961753702813871,81386,2,True,-1.0
20260731,JJ Wetherholt|TB|OVER|0.5|822782,Heliot Ramos|TB|OVER|1.5|823272,False,0.586263957260774,0.4427804759779063,0.129098180238425,-0.0315980444305862,0.2595862340446164,0.1871769386838436,4.212168221465955,0.0934208857727569,-0.2115792470846323,0.7404137659553837,3,4,0.0,False,0,0,False,79.0,1.9224608894153885,564907,9,True,-1.0
20260731,Cedric Mullins|R|UNDER|0.5|822945,Jac Caglianone|TB|OVER|1.5|824325,False,0.6702597126944769,0.4623532354054602,0.0542939126743802,-0.1187500426792593,0.3098967467262256,0.2470406260305296,2.9980839597797155,-0.0709035344521858,-0.25935146168393,0.6901032532737743,3,4,0.0,False,1,0,False,103.0,2.0016801559018247,506161,9,True,-1.0
20260802,Yainer Diaz|R|UNDER|0.5|824163,Caleb Durbin|R|OVER|0.5|823919,False,0.6306386901217022,0.4525759217633692,-0.0540419648174468,0.2219549887610969,0.2854118864814731,0.2550253791576353,4.050000000000001,0.1559181402499665,0.0328527855884233,0.7145881135185268,3,4,0.0,False,1,1,True,65.0,0.7684033706737035,617004,11,True,3.0500000000000007
20260627,Jacob Gonzalez|R|UNDER|0.5|824581,Colt Keith|TB|UNDER|1.5|824257,False,0.6882739893732844,0.6341806407738153,-0.021903837346061,0.2501431374136384,0.4364900396086996,0.3383795895187338,2.801347326432933,0.2227602054724358,-0.0520812415822216,0.5635099603913003,3,4,0.0,False,1,1,True,28.0,1.7020246659384086,353515,6,True,1.801347326432933
20260802,Vaughn Grissom|R|UNDER|0.5|823996,Adrian Del Castillo|TB|UNDER|1.5|824404,False,0.6651550956732675,0.7069975930529112,-0.0929703240819078,0.2904097998478028,0.4702630516478789,0.3788420249992273,2.488904834126493,0.1704399825574825,-0.0570982526091534,0.529736948352121,3,4,0.0,False,0,1,False,56.0,1.378394918786563,630912,11,True,-1.0
20260620,Justin Crawford|R|UNDER|0.5|823447,Royce Lewis|TB|UNDER|1.5|825068,False,0.7760688367075225,0.6287609022583078,0.0864963713905313,-0.0002630707153592,0.4879617419827772,0.3828657991144463,2.226015797056509,0.0862105460128745,-0.1477346830185785,0.5120382580172229,3,4,0.0,False,0,0,False,58.0,1.5574284530565738,151791,3,True,-1.0
20260621,Gavin Sheets|R|OVER|0.5|822883,Tommy Troy|R|OVER|0.5|825067,False,0.4185485231022153,0.4043833029005428,0.2106487485722301,-0.0675806796300155,0.1692540341962179,0.1428710775265171,6.669455701373852,0.1288322833504906,-0.0471276774293448,0.830745965803782,3,4,0.0,False,0,0,False,27.0,0.7225169373995803,223799,4,True,-1.0
20260627,Jonathan Aranda|TB|OVER|1.5|822960,Jackson Merrill|TB|UNDER|1.5|823283,False,0.4615504065105209,0.5887474297691235,-0.0144175068697182,0.1873414306896379,0.2717366155419633,0.1985701103859988,4.306460228490097,0.1702229274559688,-0.1448657170558078,0.7282633844580366,3,4,0.0,False,1,0,False,87.0,1.8010790777741454,411261,6,True,-1.0
20260621,Geraldo Perdomo|R|OVER|0.5|825067,Nick Fortes|TB|OVER|0.5|822968,False,0.4625368045821205,0.5016962355769002,-0.1547763918470672,0.7196847562325996,0.2320529736746182,0.1916073481402666,6.26373423073052,0.4535181545485145,0.2001775054056878,0.7679470263253818,3,4,0.0,False,0,0,False,66.0,1.280248645207392,230757,4,True,-1.0
20260731,Marcus Semien|R|UNDER|0.5|823593,Junior Caminero|TB|OVER|1.5|822945,False,0.640317667197067,0.5336757477488306,-0.0459681193121433,0.0346639867936486,0.3417220098381816,0.2674800905502736,2.8886123831127266,-0.0128975707992596,-0.2273536982003662,0.6582779901618184,3,4,0.0,False,1,1,True,103.0,2.1999924605467447,515036,9,True,1.8886123831127266
20260620,Byron Buxton|R|OVER|0.5|825068,Blake Perkins|TB|UNDER|1.5|824909,False,0.4671427360547939,0.8349856678819855,-0.1827494107965551,0.4187707347797884,0.3900574894609301,0.3189669649286307,2.9726162175371487,0.1594912189433863,-0.0518336271945494,0.6099425105390699,3,4,0.0,False,1,1,True,53.0,1.0273336174418404,165692,3,True,1.9726162175371487
20260802,Kazuma Okamoto|R|OVER|0.5|822783,Javier Sanoja|R|UNDER|0.5|823592,False,0.3826030272730599,0.7585149083565315,-0.2194898243629578,0.1377723625347973,0.2902101001689565,0.2641039681829026,3.06,-0.1119570934829929,-0.1918418573603179,0.7097898998310435,3,4,0.0,False,0,1,False,95.0,0.7101701994132283,588929,11,True,-1.0
20260620,Chase Meidroth|R|UNDER|0.5|824263,Kody Clemens|TB|OVER|1.5|825068,False,0.643871112475495,0.5043369653564056,-0.0821411800881242,0.0092981082278755,0.3247280029465441,0.2446342866201042,2.8528280965957444,-0.0736068294426731,-0.3021004337395102,0.6752719970534561,3,4,0.0,False,1,0,False,74.0,2.0488294186971743,126127,3,True,-1.0
20260621,Tyler Freeman|R|OVER|0.5|824343,Spencer Jones|TB|OVER|0.5|823531,False,0.3905506542695633,0.6049734265188405,-0.2051835913476665,1.133500380963245,0.2362727675426328,0.1389770749968537,7.177048494806386,0.695741110655592,-0.0025547930812364,0.7637272324573673,3,4,0.0,False,1,0,False,27.0,2.095150896637532,227377,4,True,-1.0
20260626,Dansby Swanson|R|UNDER|0.5|823773,Casey Schmitt|TB|OVER|1.5|823206,False,0.6343164455844272,0.5046640288180457,-0.252868884574666,0.159899854466337,0.3201166929741797,0.2417361869753652,2.707129278381668,-0.133402727950883,-0.3455888905946436,0.6798833070258202,3,4,0.0,False,1,0,False,90.0,2.2012561480459687,291176,5,True,-1.0
20260627,James Outman|TB|UNDER|1.0|824257,Jeremiah Jackson|TB|UNDER|1.5|824825,False,0.7560897206693351,0.6539440908444354,0.178525395342185,-0.0018748087111249,0.4944404049799314,0.3635906624497387,2.3790852725971297,0.1763158856647153,-0.1349868097119922,0.5055595950200685,3,4,0.0,False,1,1,True,73.0,1.8419368749106737,397371,6,True,1.3790852725971297
20260621,David Hamilton|R|UNDER|1.5|824908,Griffin Conine|R|UNDER|0.5|823852,False,0.8975970497886797,0.653997188310742,0.1093896120031805,-0.2006309416092031,0.5870259467978136,0.4853379838016704,1.510685744596148,-0.1131882704644862,-0.2668068265597804,0.4129740532021863,3,4,0.0,False,1,1,True,21.0,0.705660537657576,194817,4,True,0.5106857445961479
20260619,Jake Meyers|R|UNDER|0.5|824179,Mookie Betts|TB|UNDER|1.5|823936,False,0.7557810758147734,0.586508643385152,0.0822857314694613,-0.0341367429557608,0.4432721334722934,0.3203883130504869,2.3582353653975847,0.0453400216496009,-0.2444489495042692,0.5567278665277066,3,4,0.0,False,0,0,False,49.0,1.9184765292323964,79275,2,True,-1.0
20260731,Zach Neto|R|OVER|0.5|823999,Corey Seager|TB|UNDER|1.5|824164,False,0.3878078621886258,0.6080859236720393,-0.2114468269485193,0.1185230119543403,0.2358205020862494,0.1815475013498343,3.740195879513074,-0.1179851297923055,-0.3209767835154554,0.7641794979137506,3,4,0.0,False,0,0,False,64.0,1.7537262516050738,534614,9,True,-1.0
20260627,Patrick Bailey|R|UNDER|0.5|824421,Shea Langeliers|TB|OVER|1.5|824015,False,0.7662711743388944,0.494065931334964,-0.0064450026676693,0.0446523826915743,0.3785884814048824,0.275564592164026,2.7415509089098102,0.0379195952983402,-0.2445256418893533,0.6214115185951176,3,4,0.0,False,1,0,False,66.0,2.492820208197504,369026,6,True,-1.0
20260619,Jac Caglianone|R|OVER|0.5|824097,Rob Refsnyder|TB|UNDER|1.0|823124,False,0.4446440035857618,0.8154455248043523,-0.0641648265998241,0.4014682971111982,0.3625829628550999,0.2996045797771646,3.6172227081889767,0.3115433268419076,0.0837364894473755,0.6374170371449002,3,4,0.0,False,1,1,True,56.0,1.1511269088843008,84167,2,True,2.6172227081889767
20260802,JJ Bleday|R|OVER|0.5|824483,Carson Benge|R|OVER|0.5|823592,False,0.3852473034271897,0.415556066463439,-0.2102430279742611,0.0181123628354258,0.1600918540278499,0.1440577185527082,5.0225,-0.1959386631451237,-0.2764701085690227,0.83990814597215,3,4,0.0,False,1,0,False,94.0,0.7579424688043208,599398,11,True,-1.0
20260731,Jake Bauers|R|OVER|0.5|823999,Kazuma Okamoto|TB|OVER|1.5|822782,False,0.3907382516460637,0.4571107896283026,-0.2464523669697603,0.0258785965112311,0.1786106707479146,0.14287026358625,4.328119842674339,-0.2269516118225777,-0.3816403772442381,0.8213893292520853,3,4,0.0,False,1,1,True,110.0,1.9297981779245303,536623,9,True,3.3281198426743392
20260620,Ezequiel Tovar|TB|OVER|0.5|824342,Dalton Rushing|TB|OVER|0.5|823937,False,0.5883933597241501,0.509458762414127,0.0914895478965518,-0.0039484019123604,0.2997621528577557,0.1899521939636959,3.626808448344072,0.0871799084783158,-0.3110797781509758,0.7002378471422442,3,4,0.0,False,0,0,False,55.0,2.3491936290210536,183693,3,True,-1.0
20260626,George Springer|TB|OVER|1.5|822796,Anthony Volpe|TB|UNDER|1.5|824743,False,0.4438375103425827,0.6400426362568294,1.1609272564247952,-0.2603442880321366,0.2840749301893344,0.1827096308791682,5.626480968582329,0.5983421883616435,0.0280122609183419,0.7159250698106656,3,4,0.0,False,0,0,False,32.0,1.7852435041511403,313013,5,True,-1.0
20260802,Isaac Paredes|R|OVER|0.5|824163,Andy Pages|R|UNDER|0.5|823919,False,0.3762329792321755,0.6313232779478828,-0.1459511371429616,0.1169565686770233,0.2375246377209547,0.2157852059931634,4.016153846153846,-0.0460645126606886,-0.1333734150074565,0.7624753622790452,3,4,0.0,False,0,1,False,118.0,0.7783414312959921,616019,11,True,-1.0
20260501,Colson Montgomery|R|OVER|0.5|823309,William Contreras|TB|OVER|1.5|822744,False,0.3762104145525435,0.532960401961764,-0.1516455151840143,0.4976187295125567,0.2005052537621254,0.1294705053688089,6.33655,0.2705115657263959,-0.1796036692052739,0.7994947462378745,3,4,0.0,False,1,1,True,33.0,1.952227428504444,37691,1,True,5.33655
20260619,Rob Refsnyder|R|UNDER|0.5|823124,Royce Lewis|TB|OVER|1.0|825069,False,0.8996057225755678,0.4780477382336927,0.2384586634649874,-0.073357728803384,0.4300544809793369,0.3403791548844448,2.6685180586490875,0.1476081486963212,-0.0916920784031442,0.5699455190206629,3,4,0.0,False,1,1,True,56.0,1.5217536963326164,103028,2,True,1.6685180586490875
20260626,Richie Palacios|R|UNDER|0.5|822962,Kyle Higashioka|TB|OVER|0.5|822796,False,0.6435674892592635,0.5551889177979857,-0.3104634043650748,2.3852822034223657,0.3573015378918173,0.2719573067465696,6.533070021428571,1.334275965811356,0.7767161278144683,0.6426984621081827,3,4,0.0,False,1,0,False,51.0,1.6227553933065293,278400,5,True,-1.0
20260627,Brett Baty|R|UNDER|0.5|823609,Michael Massey|R|UNDER|0.5|824581,False,0.727740063535367,0.6666273841069239,0.0693323386743258,-0.030360168571747,0.4851314548643883,0.4401088113029827,2.137291280984438,0.0368672286129527,-0.0593592749177096,0.5148685451356116,3,4,0.0,False,1,1,True,68.0,0.5990924786943744,347445,6,True,1.1372912809844382
20260802,Carson Kelly|R|UNDER|0.5|824648,Kyle Tucker|TB|UNDER|1.5|823919,False,0.7031196887036535,0.6307900948850659,-0.0722414331162655,0.4192777134913983,0.4435209351529355,0.3657329988052124,2.968849840255591,0.3167470574788029,0.0858063550790531,0.5564790648470644,3,4,0.0,False,1,1,True,93.0,1.6834519363899385,621030,11,True,1.968849840255591
20260621,Drake Baldwin|R|OVER|0.5|824908,Wyatt Langford|TB|OVER|1.0|822883,False,0.4975509959493715,0.5002125764470002,0.6097784576210306,-0.0911400477760233,0.2488812655976061,0.171733240201247,5.878558872527323,0.4630631720846365,0.0095439628929065,0.751118734402394,3,4,0.0,False,0,1,False,46.0,2.0235105445841928,192372,4,True,-1.0
20260731,Xander Bogaerts|R|UNDER|0.5|823272,Spencer Torkelson|TB|OVER|1.5|824975,False,0.6634509404899468,0.4455830834486584,0.0175067835690903,-0.1112412299088781,0.2956225157804228,0.2391034973489966,3.0590297736182284,-0.095681922475762,-0.2685752826331721,0.7043774842195772,3,4,0.0,False,1,1,True,112.0,1.9593585042327484,544073,9,True,2.0590297736182284
20260802,Andrew Benintendi|R|UNDER|0.5|822943,Francisco Alvarez|R|OVER|0.5|823592,False,0.7257190414747463,0.3671976099300605,0.0048417497342641,-0.0452862141818426,0.2664822975102612,0.2437179788962336,3.6,-0.0406637289630594,-0.1226152759735588,0.7335177024897386,3,4,0.0,False,0,0,False,84.0,0.6222356908930261,607043,11,True,-1.0
20260731,Brett Baty|R|UNDER|0.5|823593,Cooper Pratt|R|UNDER|0.5|823999,False,0.6437029869136549,0.6846389670635906,-0.0344455196295176,0.0522677532848738,0.4407041480563127,0.3847184521105496,2.3054510564846447,0.0160218437335912,-0.113050438132596,0.5592958519436874,3,4,0.0,False,1,0,False,49.0,0.7897570752997349,512706,9,True,-1.0
20260619,Samuel Basallo|R|UNDER|0.5|823936,Josh Naylor|R|UNDER|0.5|823124,False,0.6519943637329357,0.7526040716461331,-0.0188731249323212,0.066445581934607,0.4906936128357372,0.4360268042831037,2.132325332678611,0.046318421233233,-0.0702489995002391,0.5093063871642627,3,4,0.0,False,1,1,True,73.0,0.6921822477858354,101442,2,True,1.1323253326786111
20260731,TJ Rumfield|TB|UNDER|1.5|824325,Tommy White|TB|OVER|1.5|824975,False,0.5728870073589238,0.4602426804841594,-0.0094778154996215,0.0869837195698974,0.2636670518814195,0.1215686859331611,4.083488933266276,0.0766814884247213,-0.5035756163602128,0.7363329481185805,3,4,0.0,False,1,0,False,25.0,2.566724324382396,576195,9,True,-1.0
20260731,Jackson Chourio|R|OVER|0.5|823999,Spencer Jones|TB|UNDER|1.5|824651,False,0.3953482117129252,0.6436198327239209,-0.2750493240775954,0.3516016487202338,0.2544539498903742,0.1762946261871163,3.850773506324874,-0.0201554711824301,-0.3211293241712051,0.7455460501096258,3,4,0.0,False,1,0,False,43.0,1.9143002344608275,536290,9,True,-1.0
20260730,Masataka Yoshida|TB|UNDER|1.5|824974,Colt Emerson|TB|OVER|0.5|823921,False,0.6290740684430808,0.4717680611149766,0.0587460644139838,-0.0062227210882991,0.2967770535671023,0.2152955765520843,3.545280102708159,0.0521577829518011,-0.2367168762488142,0.7032229464328975,3,4,0.0,False,1,0,False,68.0,1.725214822208341,473604,8,True,-1.0
20260620,Jorge Mateo|R|UNDER|0.5|824909,Hunter Goodman|TB|OVER|1.5|824342,False,0.6445199965288295,0.5110516840616398,-0.113372696634585,0.0564224460359688,0.3293830296374606,0.232730897037291,2.843658902447115,-0.0633470154564331,-0.3381927127654045,0.6706169703625395,3,4,0.0,False,1,0,False,57.0,2.4810220762225543,147376,3,True,-1.0
20260626,Troy Johnston|R|OVER|0.5|823688,Joe Mack|TB|UNDER|1.5|823039,False,0.3990885231963058,0.6303579066516249,0.3185802115263938,-0.0555928129699972,0.2515686060507118,0.1913892664381399,4.950047813955139,0.2452766284410676,-0.0526139800534077,0.7484313939492881,3,4,0.0,False,0,1,False,43.0,1.510231394127377,296348,5,True,-1.0
20260501,KeBryan Hayes|R|UNDER|0.5|823389,Freddy Fermin|R|UNDER|0.5|823309,False,0.7149525915420278,0.7845370458033603,-0.0100656424802691,0.1259369787029949,0.5609067940578389,0.4441912987136434,1.987146013255674,0.1146036996200561,-0.1173270316383233,0.439093205942161,3,4,0.0,False,1,1,True,34.0,0.9965624838503322,1908,1,True,0.987146013255674
20260621,Ryan Ward|R|UNDER|0.5|823934,Jose Altuve|TB|OVER|1.0|824177,False,0.6933951687511015,0.4157734820837984,0.0863645388541607,-0.0971978138924953,0.2882953237717284,0.2141668251341236,3.401970825457372,-0.0192277194127927,-0.2714107091128808,0.7117046762282715,3,4,0.0,False,1,0,False,23.0,1.920123489488168,239756,4,True,-1.0
20260730,Salvador Perez|R|UNDER|0.5|823674,JJ Wetherholt|R|OVER|0.5|823023,False,0.6730295974609136,0.3915276465563754,0.0964197974574421,-0.2270193536144572,0.2635096943566562,0.2384954198572127,3.216243280224318,-0.1524887162514405,-0.2329407085199623,0.7364903056433437,3,4,0.0,False,1,1,True,106.0,0.7929073217958212,434535,8,True,2.216243280224318
20260619,David Fry|R|UNDER|0.5|824179,Max Muncy|R|UNDER|0.5|823936,False,0.6521335786632099,0.7329043969334599,-0.0870129898715063,0.3436580610446764,0.4779515671902188,0.4257878234635909,2.566666666666667,0.2267423557882284,0.0928554135565502,0.5220484328097812,3,4,0.0,False,1,1,True,56.0,0.9228021848807392,81135,2,True,1.5666666666666669
20260501,Kevin McGonigle|TB|OVER|1.5|824287,Owen Caissie|TB|UNDER|0.5|823877,False,0.5085619589633938,0.606582429838247,12.22261093304824,-0.2283611266683525,0.3084847487913142,0.183977249097044,33.07482993197279,9.20308060288007,5.085016225236928,0.6915152512086857,3,4,0.0,False,0,1,False,34.0,2.0437001766519303,41577,1,True,-1.0
20260619,Jo Adell|R|OVER|0.5|824990,Byron Buxton|R|OVER|0.5|825069,False,0.4642340203948038,0.6417257814612464,-0.1123434777705724,0.2712427486321973,0.2979109395187517,0.255223717099123,3.787799531575131,0.1284269171602348,-0.033263723925078,0.7020890604812483,3,4,0.0,False,1,0,False,68.0,0.9601315634851538,93816,2,True,-1.0
20260627,TJ Rumfield|R|OVER|0.5|823689,Gabriel Moreno|TB|OVER|1.5|822960,False,0.4323739787992598,0.4611610747469248,-0.048028150075879,0.0324052317399083,0.1993940487556707,0.1488087027829779,4.929037373302396,-0.0171792816692186,-0.2665163425100536,0.8006059512443292,3,4,0.0,False,0,0,False,63.0,1.941652824373596,376529,6,True,-1.0
20260620,Kyle Karros|R|UNDER|0.5|824342,JP Crawford|TB|OVER|0.5|823126,False,0.6519932665980694,0.5837123804654907,-0.0220101001028958,0.162926594925767,0.3805765416934303,0.2878030574294342,2.988440798527452,0.137330464159131,-0.1399176012369396,0.6194234583065696,3,4,0.0,False,1,0,False,65.0,1.8533592539374035,155362,3,True,-1.0
20260729,Dansby Swanson|R|OVER|0.5|823022,Christian Walker|TB|UNDER|1.5|824002,False,0.4526126628604663,0.5921657155610562,-0.0947746742790673,0.2139397169001651,0.2680217013747631,0.2139653786044715,4.1,0.0988889756365287,-0.1227419477216666,0.7319782986252369,3,4,0.0,False,1,1,True,115.0,2.017341249335268,420498,7,True,3.0999999999999996
20260731,Javier Sanoja|R|UNDER|0.5|823593,Shohei Ohtani|R|OVER|0.5|823922,False,0.769266654816491,0.4183429111594425,0.0985435112995649,-0.2537237728963517,0.3218172518338168,0.2897681874165871,2.5474610271831493,-0.1801830930781668,-0.2618268356387415,0.6781827481661831,3,4,0.0,False,1,1,True,91.0,0.7536853199344871,516010,9,True,1.5474610271831493
20260627,Daulton Varsho|TB|OVER|1.5|822794,Rafael Devers|TB|OVER|1.5|823207,False,0.4367024899826386,0.4911530937253399,-0.0794822758771001,0.0996461290825052,0.2144877789925322,0.1496692367178945,4.719353973630485,0.0122437520835843,-0.293657892965163,0.7855122210074676,3,4,0.0,False,0,1,False,80.0,2.020904769138081,402754,6,True,-1.0
20260620,Willy Adames|R|UNDER|0.5|823854,Matt McLain|TB|OVER|0.5|823532,False,0.6321987937781115,0.5980512970878654,-0.0517018093328327,0.2361063650481976,0.3780873086363835,0.2840005480134401,3.1003353,0.1721974294473747,-0.1195030757745867,0.6219126913636166,3,4,0.0,False,1,1,True,85.0,2.175234818330697,145866,3,True,2.1003353
20260802,JJ Bleday|TB|UNDER|1.5|824483,Tyler Tolbert|TB|UNDER|1.5|824323,False,0.5697084841990476,0.6689899615115402,-0.031893974403017,0.1149832691859003,0.3811292569171188,0.2563848344717274,2.832167832167832,0.0794220213386929,-0.2738751191534994,0.6188707430828813,3,4,0.0,False,1,1,True,53.0,1.952274192693629,656424,11,True,1.832167832167832
20260620,Jose Siri|R|OVER|0.5|824988,Alex Call|R|UNDER|0.5|823937,False,0.3751025785718874,0.727650034974225,-0.1344346330242332,0.110623737592238,0.2729434044167558,0.2379527904729143,3.5220394684210525,-0.0386825569989768,-0.1619208803334705,0.7270565955832441,3,4,0.0,False,1,1,True,42.0,0.6780252254298439,159253,3,True,2.5220394684210525
