season,week,evaluation_split,player_id,player_display_name,position,recent_team,opponent_team,target,side,line,over_price,under_price,selected_price,estimated_side_probability,no_vig_side_probability,probability_advantage,actual,result,pick_validation,profit_units,current_prediction,challenger_prediction,baseline,selected_architecture,target_final_validation_status,bookmaker,source,line_phase,snapshot_time_utc,commence_time_utc
2025,6,recent_2025_out_of_time,00-0033307,Kendrick Bourne,WR,SF,TB,receiving,under,142.5,-103.0,-152.0,-152.0,0.626599290615411,0.5431246919664859,0.08347459864892504,142.0,win,pass,0.6578947368421053,33.77968248076004,35.30428678226879,48.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 20:25:00+00:00
2025,6,recent_2025_out_of_time,00-0037261,Khalil Shakir,WR,BUF,ATL,receiving,under,45.5,100.0,-145.0,-145.0,0.5905846861513173,0.5420560747663552,0.04852861138496212,33.0,win,pass,0.6896551724137931,34.23872267790623,35.37060048992133,47.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-13 23:15:00+00:00
2025,6,recent_2025_out_of_time,00-0037840,Kyren Williams,RB,LA,BAL,receiving,under,14.5,-116.0,-111.0,-111.0,0.5860166925325576,0.4948402542722695,0.0911764382602881,37.0,loss,fail,-1.0,16.601878052009873,17.658029482885635,23.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0039075,Puka Nacua,WR,LA,BAL,receiving,under,91.5,-114.0,-114.0,-114.0,0.5844649031107825,0.5,0.08446490311078247,28.0,win,pass,0.8771929824561403,76.5476210154513,76.66153351428432,117.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0036550,Rashod Bateman,WR,BAL,LA,receiving,over,10.5,-115.0,-125.0,-115.0,0.5671654327145614,0.490521327014218,0.07664410570034341,8.0,loss,fail,-1.0,28.178845499788466,26.142340569945866,22.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0040734,TreVeyon Henderson,RB,NE,NO,receiving,under,17.5,-125.0,-103.0,-103.0,0.5604114024940794,0.47734294541709577,0.08306845707698363,9.0,win,pass,0.970873786407767,12.281002905701705,10.8571081589293,18.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0032211,Tyler Lockett,WR,TEN,LV,receiving,over,10.5,140.0,-210.0,140.0,0.5857044819240472,0.3808353808353809,0.20486910108866635,0.0,loss,fail,-1.0,22.752616955834235,19.272325724120005,10.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 20:05:00+00:00
2025,6,recent_2025_out_of_time,00-0040128,Tyler Warren,TE,IND,ARI,receiving,under,70.5,-125.0,-115.0,-115.0,0.5625020068134869,0.4905213270142179,0.07198067979926903,63.0,win,pass,0.8695652173913043,45.221276565979096,46.63452220270487,61.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0033906,Alvin Kamara,RB,NO,NE,rushing,under,36.5,-114.0,-114.0,-114.0,0.5861715299868875,0.5,0.08617152998688749,31.0,win,pass,0.8771929824561403,48.81589566490548,50.04118366579233,56.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0038542,Bijan Robinson,RB,ATL,BUF,rushing,over,180.5,100.0,-145.0,100.0,0.5802851257826677,0.45794392523364486,0.12234120054902281,170.0,loss,fail,-1.0,77.7722170841784,77.3716969421863,96.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-13 23:15:00+00:00
2025,6,recent_2025_out_of_time,00-0039738,Blake Corum,RB,LA,BAL,rushing,under,25.5,-114.0,-114.0,-114.0,0.5614124256675362,0.5,0.06141242566753624,23.0,win,pass,0.8771929824561403,15.700592630390933,13.066524535441491,26.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0039732,Bo Nix,QB,DEN,NYJ,rushing,under,25.5,-195.0,130.0,130.0,0.571883454768866,0.3967720242098184,0.17511143055904765,24.0,win,pass,1.3,16.42086518875007,16.109858808966067,20.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 13:30:00+00:00
2025,6,recent_2025_out_of_time,00-0040078,Brashard Smith,RB,KC,DET,rushing,under,0.5,-110.0,-120.0,-120.0,0.5731766474600777,0.5101214574898785,0.06305518997019921,0.0,win,pass,0.8333333333333334,6.478746236933271,6.52107460373972,7.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-13 00:20:00+00:00
2025,6,recent_2025_out_of_time,00-0033280,Christian McCaffrey,RB,SF,TB,rushing,under,60.5,-120.0,-120.0,-120.0,0.6509052609161887,0.5,0.15090526091618872,54.0,win,pass,0.8333333333333334,50.07717013213151,48.36136781322389,56.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 20:25:00+00:00
2025,6,recent_2025_out_of_time,00-0036275,D'Andre Swift,RB,CHI,WAS,rushing,under,75.5,-130.0,100.0,100.0,0.5796354930865322,0.4693877551020408,0.11024773798449139,108.0,loss,fail,-1.0,50.87509391191752,48.93890150738503,50.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-14 00:15:00+00:00
2025,6,recent_2025_out_of_time,00-0032764,Derrick Henry,RB,BAL,LA,rushing,over,69.5,-114.0,-114.0,-114.0,0.5880648894827523,0.5,0.08806488948275226,122.0,win,pass,0.8771929824561403,60.9990174407458,64.37136508691229,63.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0037617,Hassan Haskins,RB,LAC,MIA,rushing,under,24.5,-112.0,-118.0,-118.0,0.6006972025464369,0.5060689431946916,0.09462825935174524,14.0,win,pass,0.847457627118644,15.070018931892609,14.33898929869475,15.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0036158,J.K. Dobbins,RB,DEN,NYJ,rushing,under,40.5,117.0,-152.0,-152.0,0.5927779781723539,0.5668912415784407,0.025886736593913162,40.0,win,pass,0.6578947368421053,64.34624098194512,65.22065481683012,80.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 13:30:00+00:00
2025,6,recent_2025_out_of_time,00-0033106,Jared Goff,QB,DET,KC,rushing,under,0.5,-109.0,-107.0,-107.0,0.6389932069712709,0.49777411743756395,0.141219089533707,7.0,loss,fail,-1.0,0.5235022902488708,0.6698197781340696,1.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-13 00:20:00+00:00
2025,6,recent_2025_out_of_time,00-0037228,Jaylen Warren,RB,PIT,CLE,rushing,under,44.5,-114.0,-114.0,-114.0,0.5773795718362119,0.5,0.07737957183621191,52.0,loss,fail,-1.0,37.9872706615438,40.80084057225857,44.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0034857,Josh Allen,QB,BUF,ATL,rushing,under,20.5,-160.0,110.0,110.0,0.5659874356016608,0.43624161073825507,0.1297458248634057,42.0,loss,fail,-1.0,32.1423254588895,33.76986047057196,42.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-13 23:15:00+00:00
2025,6,recent_2025_out_of_time,00-0036355,Justin Herbert,QB,LAC,MIA,rushing,under,5.5,103.0,-144.0,-144.0,0.639528034532957,0.5450477326968974,0.0944803018360596,2.0,win,pass,0.6944444444444444,17.72977930566452,16.950351678959066,30.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0036919,Kenneth Gainwell,RB,PIT,CLE,rushing,under,26.5,-114.0,-114.0,-114.0,0.5614086244997061,0.5,0.06140862449970608,22.0,win,pass,0.8771929824561403,26.657703432302675,31.76872471901229,33.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0039391,Kimani Vidal,RB,LAC,MIA,rushing,under,28.5,-120.0,-108.0,-108.0,0.6063683734673833,0.48768472906403937,0.11868364440334389,124.0,loss,fail,-1.0,14.362016363537016,14.29156214372083,21.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0037840,Kyren Williams,RB,LA,BAL,rushing,under,60.5,-115.0,-125.0,-125.0,0.6466588156522334,0.509478672985782,0.1371801426664514,50.0,win,pass,0.8,60.45760552516795,61.57998541108899,73.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0036972,Mac Jones,QB,SF,TB,rushing,under,13.5,-137.0,-137.0,-137.0,0.602271044488704,0.5,0.10227104448870405,13.0,win,pass,0.7299270072992701,6.268776334249862,8.242817292550388,9.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 20:25:00+00:00
2025,6,recent_2025_out_of_time,00-0036924,Michael Carter,RB,ARI,IND,rushing,under,37.5,-108.0,-122.0,-122.0,0.5774775431590319,0.5141838223374939,0.06329372082153795,34.0,win,pass,0.819672131147541,27.923917005581032,27.498537339775893,36.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0036139,Rico Dowdle,RB,CAR,DAL,rushing,over,177.5,-120.0,-110.0,-120.0,0.6814825903209304,0.5101214574898786,0.1713611328310518,183.0,win,pass,0.8333333333333334,51.64307539355747,55.53410964966845,57.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0035261,Tony Pollard,RB,TEN,LV,rushing,under,35.5,105.0,-150.0,-150.0,0.6743428443486088,0.5515695067264574,0.12277333762215137,34.0,win,pass,0.6666666666666666,46.94750004661047,46.55274944119808,65.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 20:05:00+00:00
2025,6,recent_2025_out_of_time,00-0036212,Tua Tagovailoa,QB,MIA,LAC,rushing,under,0.5,134.0,-180.0,-180.0,0.6301405714412303,0.6006845407872219,0.02945603065400837,4.0,loss,fail,-1.0,1.880974170490468,2.5295697902487664,5.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,6,recent_2025_out_of_time,00-0039165,Zach Charbonnet,RB,SEA,JAX,rushing,under,22.5,-115.0,-115.0,-115.0,0.6089237136981314,0.5,0.10892371369813136,24.0,loss,fail,-1.0,32.50269955961223,30.39669363026926,38.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-12 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0034855,Baker Mayfield,QB,TB,DET,passing,under,224.5,-125.0,-120.0,-120.0,0.5814741396376437,0.49541284403669716,0.08606129560094655,228.0,loss,fail,-1.0,251.2249611954458,256.9871449043635,274.4,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 23:00:00+00:00
2025,7,recent_2025_out_of_time,00-0039918,Caleb Williams,QB,CHI,NO,passing,under,165.5,100.0,-130.0,-130.0,0.5624351063643742,0.5306122448979591,0.03182286146641511,172.0,loss,fail,-1.0,228.06256536017716,234.7614233661237,235.8,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0032950,Carson Wentz,QB,MIN,PHI,passing,under,227.5,-115.0,-115.0,-115.0,0.605005795426382,0.5,0.105005795426382,313.0,loss,fail,-1.0,204.34629805242665,181.16971579867425,175.4,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0035710,Daniel Jones,QB,IND,LAC,passing,under,275.5,125.0,-165.0,-165.0,0.6307647226354038,0.5834970530451866,0.04726766959021722,288.0,loss,fail,-1.0,218.3183846318671,216.81041454493743,246.0,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:05:00+00:00
2025,7,recent_2025_out_of_time,00-0030565,Geno Smith,QB,LV,KC,passing,under,204.5,-110.0,-114.0,-114.0,0.6324709981008932,0.504212299915754,0.12825869818513924,67.0,win,pass,0.8771929824561403,187.5100376034624,195.29341754440696,197.6,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0036389,Jalen Hurts,QB,PHI,MIN,passing,under,200.5,100.0,-112.0,-112.0,0.5757928734440048,0.5137614678899082,0.062031405554096586,326.0,loss,fail,-1.0,202.57722768867097,200.0207686905269,204.0,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0033106,Jared Goff,QB,DET,TB,passing,over,245.5,-130.0,100.0,-130.0,0.5615587651851612,0.5306122448979592,0.030946520287202017,241.0,loss,fail,-1.0,254.07485536227784,261.781339424303,233.0,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 23:00:00+00:00
2025,7,recent_2025_out_of_time,00-0040691,Jaxson Dart,QB,NYG,DEN,passing,under,267.5,-125.0,-120.0,-120.0,0.6258121719782315,0.49541284403669716,0.1303993279415343,283.0,loss,fail,-1.0,160.44502800702313,150.68317684530842,101.6,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:05:00+00:00
2025,7,recent_2025_out_of_time,00-0036355,Justin Herbert,QB,LAC,IND,passing,under,429.5,-112.0,-112.0,-112.0,0.6006897828454819,0.5,0.10068978284548191,420.0,win,pass,0.8928571428571429,237.0794277753141,238.7827711386336,235.0,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:05:00+00:00
2025,7,recent_2025_out_of_time,00-0036972,Mac Jones,QB,SF,ATL,passing,under,150.5,-120.0,-110.0,-110.0,0.6936075269415158,0.4898785425101214,0.20372898443139442,152.0,loss,fail,-1.0,232.73150088996303,225.5266848932237,295.4,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 00:20:00+00:00
2025,7,recent_2025_out_of_time,00-0039917,Michael Penix Jr.,QB,ATL,SF,passing,under,266.5,-108.0,-112.0,-112.0,0.6595401507452259,0.5043297540699688,0.15521039667525705,241.0,win,pass,0.8928571428571429,205.98629307210615,213.2578102323421,233.6,regularized_logistic_raw,passed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 00:20:00+00:00
2025,7,recent_2025_out_of_time,00-0040122,Ashton Jeanty,RB,LV,KC,receiving,under,15.5,-110.0,-130.0,-130.0,0.6020975046091593,0.5190114068441064,0.08308609776505294,13.0,win,pass,0.7692307692307693,12.133836418780009,12.29211235311513,14.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0038542,Bijan Robinson,RB,ATL,SF,receiving,under,58.5,-110.0,-120.0,-120.0,0.5955977630233599,0.5101214574898785,0.0854763055334814,52.0,win,pass,0.8333333333333334,31.08396469212041,32.81670335353952,67.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 00:20:00+00:00
2025,7,recent_2025_out_of_time,00-0031236,Brandin Cooks,WR,NO,CHI,receiving,over,10.5,295.0,-525.0,295.0,0.566702299030845,0.23158869847151464,0.33511360055933037,3.0,loss,fail,-1.0,21.41037813875161,20.824624090678284,19.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0040078,Brashard Smith,RB,KC,LV,receiving,under,33.5,-110.0,-120.0,-120.0,0.6038766170246364,0.5101214574898785,0.09375515953475788,42.0,loss,fail,-1.0,11.479797070639346,9.781894482695645,16.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0033280,Christian McCaffrey,RB,SF,ATL,receiving,under,50.5,-118.0,-145.0,-145.0,0.5976215370463862,0.5223066754791805,0.07531486156720568,72.0,loss,fail,-1.0,45.24289389232736,41.62516508486634,70.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 00:20:00+00:00
2025,7,recent_2025_out_of_time,00-0036912,DeVonta Smith,WR,PHI,MIN,receiving,under,170.5,-120.0,-120.0,-120.0,0.6353552001770179,0.5,0.13535520017701785,183.0,loss,fail,-1.0,53.28451627704477,54.75481139028163,61.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0037247,George Pickens,WR,DAL,WAS,receiving,under,92.5,-125.0,-110.0,-110.0,0.604396312221543,0.4852941176470589,0.11910219457448412,82.0,win,pass,0.9090909090909091,59.51763690634613,60.70572516382978,99.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:25:00+00:00
2025,7,recent_2025_out_of_time,00-0037197,Isiah Pacheco,RB,KC,LV,receiving,under,9.5,-112.0,-101.0,-101.0,0.5626963957201716,0.48747837173299335,0.07521802398717825,-3.0,win,pass,0.9900990099009901,8.999991277226636,8.009885216999445,8.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0036900,Ja'Marr Chase,WR,CIN,PIT,receiving,under,125.5,-125.0,-115.0,-115.0,0.5969151838115054,0.4905213270142179,0.10639385679728752,161.0,loss,fail,-1.0,74.7738279364861,73.90797527844725,88.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-17 00:15:00+00:00
2025,7,recent_2025_out_of_time,00-0036613,Jaylen Waddle,WR,MIA,CLE,receiving,over,30.5,-125.0,-115.0,-125.0,0.5619009896044078,0.5094786729857821,0.05242231661862573,15.0,loss,fail,-1.0,60.1290161123942,58.09512032202662,72.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0037228,Jaylen Warren,RB,PIT,CIN,receiving,under,35.5,-125.0,-115.0,-115.0,0.5616066932841568,0.4905213270142179,0.07108536626993889,31.0,win,pass,0.8695652173913043,14.878113736704128,15.63662899187822,30.6,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-17 00:15:00+00:00
2025,7,recent_2025_out_of_time,00-0040164,Jaylin Lane,WR,WAS,DAL,receiving,under,60.5,-110.0,-120.0,-120.0,0.5643942561624369,0.5101214574898785,0.05427279867255841,60.0,win,pass,0.8333333333333334,15.415659248261674,14.760061186922542,14.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:25:00+00:00
2025,7,recent_2025_out_of_time,00-0033955,Jeremy McNichols,RB,WAS,DAL,receiving,under,27.5,-115.0,-115.0,-115.0,0.5631548258927861,0.5,0.06315482589278609,23.0,win,pass,0.8695652173913043,9.051089473752672,9.293226030189576,8.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:25:00+00:00
2025,7,recent_2025_out_of_time,00-0040189,Oronde Gadsden II,TE,LAC,IND,receiving,under,164.5,150.0,-200.0,-200.0,0.6750963319345814,0.625,0.050096331934581406,164.0,win,pass,0.5,24.832972312131247,28.77369659275834,36.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:05:00+00:00
2025,7,recent_2025_out_of_time,00-0040730,RJ Harvey,RB,DEN,NYG,receiving,under,2.5,-125.0,-120.0,-120.0,0.5715492225732486,0.49541284403669716,0.07613637853655142,2.0,win,pass,0.8333333333333334,15.05877508046504,13.39475654970224,21.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:05:00+00:00
2025,7,recent_2025_out_of_time,00-0036139,Rico Dowdle,RB,CAR,NYJ,receiving,under,17.5,-137.0,-137.0,-137.0,0.5798495281686432,0.5,0.07984952816864321,17.0,win,pass,0.7299270072992701,12.914006530585056,12.571090373140931,20.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0031588,Stefon Diggs,WR,NE,TEN,receiving,over,51.5,-110.0,110.0,-110.0,0.5668061258095535,0.5238095238095238,0.04299660200002964,69.0,win,pass,0.9090909090909091,60.75609214137937,60.138539481404536,66.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0032211,Tyler Lockett,WR,TEN,NE,receiving,over,18.5,170.0,-230.0,170.0,0.584461238522168,0.34700315457413244,0.23745808394803558,18.0,loss,fail,-1.0,23.091930220910346,20.521453381370133,10.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0023459,Aaron Rodgers,QB,PIT,CIN,rushing,under,0.5,-120.0,-110.0,-110.0,0.6298757891865654,0.4898785425101214,0.13999724667644398,6.0,loss,fail,-1.0,2.7086818733352978,2.6333027618572578,2.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-17 00:15:00+00:00
2025,7,recent_2025_out_of_time,00-0033906,Alvin Kamara,RB,NO,CHI,rushing,under,30.5,-115.0,-125.0,-125.0,0.5644210174701356,0.509478672985782,0.054942344484353645,28.0,win,pass,0.8,55.22151216250765,53.14025445663481,53.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0034855,Baker Mayfield,QB,TB,DET,rushing,under,21.5,-125.0,-103.0,-103.0,0.5639407638772692,0.47734294541709577,0.08659781846017345,0.0,win,pass,0.970873786407767,10.612686122217143,10.678822635472654,23.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 23:00:00+00:00
2025,7,recent_2025_out_of_time,00-0040719,Bhayshul Tuten,RB,JAX,LA,rushing,under,5.5,-225.0,150.0,150.0,0.5779241156440071,0.3661971830985916,0.21172693254541552,22.0,loss,fail,-1.0,10.457148127780655,11.340406337390796,19.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 13:30:00+00:00
2025,7,recent_2025_out_of_time,00-0032950,Carson Wentz,QB,MIN,PHI,rushing,under,10.5,-116.0,-106.0,-106.0,0.5955093788192647,0.489314412720123,0.1061949660991417,28.0,loss,fail,-1.0,5.943206384944572,7.0770520324438895,5.8,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 17:00:00+00:00
2025,7,recent_2025_out_of_time,00-0033280,Christian McCaffrey,RB,SF,ATL,rushing,under,121.5,-125.0,-105.0,-105.0,0.5755248760241131,0.47969543147208116,0.0958294445520319,129.0,loss,fail,-1.0,56.63341544266402,57.98216881576885,53.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 00:20:00+00:00
2025,7,recent_2025_out_of_time,00-0033077,Dak Prescott,QB,DAL,WAS,rushing,under,10.5,-105.0,-135.0,-135.0,0.5871983475704001,0.5286532951289398,0.058545052441460355,7.0,win,pass,0.7407407407407407,6.618790824261154,6.828374505289954,9.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 20:25:00+00:00
2025,7,recent_2025_out_of_time,00-0039139,Jahmyr Gibbs,RB,DET,TB,rushing,under,57.5,-120.0,-108.0,-108.0,0.5746888644432354,0.48768472906403937,0.08700413537919605,136.0,loss,fail,-1.0,52.56267228885198,53.675893509183766,74.2,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-20 23:00:00+00:00
2025,7,recent_2025_out_of_time,00-0037228,Jaylen Warren,RB,PIT,CIN,rushing,under,125.5,-125.0,-115.0,-115.0,0.56402435971784,0.4905213270142179,0.07350303270362213,127.0,loss,fail,-1.0,42.74621557893697,44.261585819575245,41.0,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-17 00:15:00+00:00
2025,7,recent_2025_out_of_time,00-0037840,Kyren Williams,RB,LA,JAX,rushing,under,59.5,-120.0,-115.0,-115.0,0.578540610149226,0.4951076320939335,0.08343297805529248,54.0,win,pass,0.8695652173913043,55.23229467425752,56.15792725594862,70.4,regularized_logistic_raw,failed,sportsgameodds_consensus,sportsgameodds_consensus_close,provider_consensus_close,,2025-10-19 13:30:00+00:00
