player_id,player_display_name,position,recent_team,opponent_team,season,week,actual,baseline,prediction,absolute_error,target
00-0034798,Durham Smythe,TE,MIA,NE,2024,5,0.0,19.0,14.816666645874893,14.816666645874893,receiving
00-0034827,D.J. Moore,WR,CHI,CAR,2024,5,105.0,50.6,61.684394375306844,43.315605624693156,receiving
00-0034829,Mike Gesicki,TE,CIN,BAL,2024,5,31.0,30.4,30.918218539736714,0.08178146026328648,receiving
00-0034960,Jakobi Meyers,WR,LV,DEN,2024,5,72.0,52.4,52.339270331610805,19.660729668389195,receiving
00-0034975,Justice Hill,RB,BAL,CIN,2024,5,8.0,37.4,23.689896493465795,15.689896493465795,receiving
00-0034981,Foster Moreau,TE,NO,KC,2024,5,13.0,14.8,17.551552564258035,4.551552564258035,receiving
00-0035140,Mecole Hardman,WR,KC,NO,2024,5,33.0,23.6,32.91537746624008,0.08462253375991935,receiving
00-0035208,Olamide Zaccheaus,WR,WAS,CLE,2024,5,10.0,26.8,26.02054986433966,16.02054986433966,receiving
00-0035216,Diontae Johnson,WR,CAR,CHI,2024,5,23.0,65.6,58.67547791870383,35.67547791870383,receiving
00-0035243,Miles Sanders,RB,CAR,CHI,2024,5,27.0,6.4,10.690175162934182,16.30982483706582,receiving
00-0035311,Myles Gaskin,RB,MIN,NYJ,2024,5,11.0,7.8,9.763034418033023,1.2369655819669774,receiving
00-0035406,Lil'Jordan Humphrey,WR,DEN,LV,2024,5,48.0,17.4,22.112235035545343,25.887764964454657,receiving
00-0035500,Greg Dortch,WR,ARI,SF,2024,5,7.0,29.0,31.46229885222191,24.46229885222191,receiving
00-0035535,Darius Slayton,WR,NYG,SEA,2024,5,122.0,36.8,35.77859095700202,86.22140904299798,receiving
00-0035640,DK Metcalf,WR,SEA,NYG,2024,5,55.0,75.2,63.631575171572294,8.631575171572294,receiving
00-0035644,Noah Fant,TE,SEA,NYG,2024,5,24.0,34.0,28.964977709603776,4.964977709603776,receiving
00-0035659,Terry McLaurin,WR,WAS,CLE,2024,5,112.0,49.4,60.41847009654135,51.58152990345865,receiving
00-0035700,Josh Jacobs,RB,GB,LA,2024,5,21.0,13.6,12.924656631178664,8.075343368821336,receiving
00-0035719,Deebo Samuel,WR,SF,ARI,2024,5,11.0,56.0,55.41172949861971,44.41172949861971,receiving
00-0036040,Juwan Johnson,TE,NO,KC,2024,5,31.0,43.4,31.01678714264637,0.01678714264636838,receiving
00-0036139,Rico Dowdle,RB,DAL,PIT,2024,5,27.0,25.6,13.269279983558256,13.730720016441744,receiving
00-0036196,Gabe Davis,WR,JAX,IND,2024,5,38.0,24.2,36.377613820898866,1.6223861791011345,receiving
00-0036244,Colby Parkinson,TE,LA,GB,2024,5,52.0,24.2,26.78836103640947,25.21163896359053,receiving
00-0036251,Zack Moss,RB,CIN,BAL,2024,5,28.0,19.2,15.909372872204191,12.090627127795809,receiving
00-0036252,Michael Pittman,WR,IND,JAX,2024,5,37.0,49.0,55.95430197942215,18.954301979422148,receiving
00-0036259,Jauan Jennings,WR,SF,ARI,2024,5,13.0,77.8,40.73247247070397,27.732472470703968,receiving
00-0036261,Brandon Aiyuk,WR,SF,ARI,2024,5,147.0,38.4,51.293770616923666,95.70622938307633,receiving
00-0036275,D'Andre Swift,RB,CHI,CAR,2024,5,47.0,24.6,21.07224787200832,25.92775212799168,receiving
00-0036290,Cole Kmet,TE,CHI,CAR,2024,5,57.0,40.6,34.762450722921855,22.237549277078145,receiving
00-0036309,Darnell Mooney,WR,ATL,TB,2024,5,105.0,46.0,47.29553963645033,57.70446036354967,receiving
00-0036322,Justin Jefferson,WR,MIN,NYJ,2024,5,92.0,110.0,81.04433791499474,10.955662085005258,receiving
00-0036328,Antonio Gibson,RB,NE,MIA,2024,5,4.0,22.0,15.598852781377655,11.598852781377655,receiving
00-0036358,CeeDee Lamb,WR,DAL,PIT,2024,5,62.0,82.8,69.92435142494445,7.924351424944447,receiving
00-0036407,Jerry Jeudy,WR,CLE,WAS,2024,5,16.0,55.2,55.062270653851144,39.062270653851144,receiving
00-0036410,Tee Higgins,WR,CIN,BAL,2024,5,83.0,63.8,60.611554186721776,22.388445813278224,receiving
00-0036415,Van Jefferson,WR,PIT,DAL,2024,5,26.0,13.6,24.260577940230018,1.739422059769982,receiving
00-0036550,Rashod Bateman,WR,BAL,CIN,2024,5,58.0,39.6,35.750311751614376,22.249688248385624,receiving
00-0036554,Nico Collins,WR,HOU,BUF,2024,5,78.0,136.8,73.7814906609922,4.218509339007795,receiving
00-0036555,Chuba Hubbard,RB,CAR,CHI,2024,5,-2.0,18.6,14.968119349043626,16.968119349043626,receiving
00-0036613,Jaylen Waddle,WR,MIA,NE,2024,5,46.0,52.4,49.84937884276873,3.849378842768729,receiving
00-0036626,Dyami Brown,WR,WAS,CLE,2024,5,57.0,7.4,13.490648333895873,43.50935166610412,receiving
00-0036637,Noah Gray,TE,KC,NO,2024,5,29.0,21.4,20.78197581126593,8.21802418873407,receiving
00-0036849,Tutu Atwell,WR,LA,GB,2024,5,58.0,46.0,41.179832237979966,16.820167762020034,receiving
00-0036875,Rhamondre Stevenson,RB,NE,MIA,2024,5,3.0,6.8,13.674520430722936,10.674520430722936,receiving
00-0036893,Najee Harris,RB,PIT,DAL,2024,5,35.0,21.0,17.692241771016313,17.307758228983687,receiving
00-0036894,Pat Freiermuth,TE,PIT,DAL,2024,5,22.0,35.4,35.30224419546477,13.302244195464773,receiving
00-0036900,Ja'Marr Chase,WR,CIN,BAL,2024,5,193.0,63.8,64.31101279065507,128.68898720934493,receiving
00-0036970,Kyle Pitts,TE,ATL,TB,2024,5,88.0,26.4,32.730834473648514,55.269165526351486,receiving
00-0036973,Travis Etienne,RB,JAX,IND,2024,5,43.0,15.6,18.9865627601756,24.0134372398244,receiving
00-0036980,Elijah Moore,WR,CLE,WAS,2024,5,11.0,28.4,32.62405268761653,21.624052687616533,receiving
00-0036997,Javonte Williams,RB,DEN,LV,2024,5,50.0,24.6,20.30600279097314,29.69399720902686,receiving
00-0037005,Tommy Tremble,TE,CAR,CHI,2024,5,7.0,25.6,21.231342282483574,14.231342282483574,receiving
00-0037091,Bo Melton,WR,GB,LA,2024,5,12.0,47.8,36.53538543899116,24.535385438991163,receiving
00-0037238,Drake London,WR,ATL,TB,2024,5,154.0,48.2,58.09754144166853,95.90245855833146,receiving
00-0037239,Chris Olave,WR,NO,KC,2024,5,10.0,64.2,64.8040653681369,54.804065368136904,receiving
00-0037247,George Pickens,WR,PIT,DAL,2024,5,26.0,56.8,54.266355842099046,28.266355842099046,receiving
00-0037248,James Cook,RB,BUF,HOU,2024,5,17.0,24.4,17.448533780014337,0.44853378001433697,receiving
00-0037256,Rachaad White,RB,TB,ATL,2024,5,-6.0,30.2,18.31854918805765,24.31854918805765,receiving
00-0037267,Jerome Ford,RB,CLE,WAS,2024,5,2.0,22.2,18.124032100857672,16.124032100857672,receiving
00-0037382,Brandon Johnson,WR,PIT,DAL,2024,5,9.0,32.4,29.67846430574195,20.67846430574195,receiving
00-0037525,Jordan Mason,RB,SF,ARI,2024,5,9.0,13.8,8.644244726161599,0.3557552738384011,receiving
00-0037539,Lucas Krull,TE,DEN,LV,2024,5,5.0,19.0,17.332131132010133,12.332131132010133,receiving
00-0037545,Rashid Shaheed,WR,NO,KC,2024,5,86.0,63.4,54.01840725449547,31.98159274550453,receiving
00-0037664,Alec Pierce,WR,IND,JAX,2024,5,134.0,46.8,36.32720521094982,97.67279478905019,receiving
00-0037666,Jalen Tolbert,WR,DAL,PIT,2024,5,87.0,33.6,30.122187350806662,56.87781264919334,receiving
00-0037740,Garrett Wilson,WR,NYJ,MIN,2024,5,101.0,45.0,59.48950823427082,41.51049176572918,receiving
00-0037744,Trey McBride,TE,ARI,SF,2024,5,53.0,40.8,46.4070409962261,6.592959003773899,receiving
00-0037746,Brian Robinson,RB,WAS,CLE,2024,5,0.0,15.6,12.191931982268969,12.191931982268969,receiving
00-0037801,Kavontae Turpin,WR,DAL,PIT,2024,5,50.0,11.8,12.346007643418453,37.65399235658155,receiving
00-0037837,Calvin Austin,WR,PIT,DAL,2024,5,6.0,25.0,21.209730195200756,15.209730195200756,receiving
00-0037838,Isaiah Likely,TE,BAL,CIN,2024,5,13.0,39.6,28.733866133405748,15.733866133405748,receiving
00-0037840,Kyren Williams,RB,LA,GB,2024,5,3.0,16.4,16.23928960665558,13.239289606655579,receiving
00-0038041,Jake Ferguson,TE,DAL,PIT,2024,5,70.0,52.2,39.18412364032148,30.81587635967852,receiving
00-0038046,Charlie Kolar,TE,BAL,CIN,2024,5,64.0,18.6,16.775120333820187,47.22487966617982,receiving
00-0038098,Pierre Strong,RB,CLE,WAS,2024,5,0.0,6.0,8.241224450971234,8.241224450971234,receiving
00-0038117,Wan'Dale Robinson,WR,NYG,SEA,2024,5,36.0,55.8,44.75503615533763,8.755036155337628,receiving
00-0038120,Breece Hall,RB,NYJ,MIN,2024,5,14.0,29.2,32.38048935621776,18.38048935621776,receiving
00-0038129,Cade Otton,TE,TB,ATL,2024,5,44.0,26.8,28.81309842239705,15.18690157760295,receiving
00-0038134,Kenneth Walker,RB,SEA,NYG,2024,5,57.0,13.8,12.169419477895744,44.830580522104256,receiving
00-0038393,Dontayvion Wicks,WR,GB,LA,2024,5,20.0,33.0,41.02269184849466,21.02269184849466,receiving
00-0038394,Will Mallory,TE,IND,JAX,2024,5,7.0,23.2,19.273155941914865,12.273155941914865,receiving
00-0038465,Malik Heath,WR,GB,LA,2024,5,14.0,12.6,15.495048064562742,1.4950480645627415,receiving
00-0038542,Bijan Robinson,RB,ATL,TB,2024,5,16.0,47.6,25.90388996347275,9.90388996347275,receiving
00-0038543,Jaxon Smith-Njigba,WR,SEA,NYG,2024,5,31.0,48.0,47.26494098556326,16.264940985563257,receiving
00-0038547,Luke Schoonmaker,TE,DAL,PIT,2024,5,8.0,15.2,12.271445273968062,4.271445273968062,receiving
00-0038559,Michael Wilson,WR,ARI,SF,2024,5,78.0,46.6,41.442696839788816,36.557303160211184,receiving
00-0038563,Tre Tucker,WR,LV,DEN,2024,5,18.0,50.2,35.19602842153936,17.19602842153936,receiving
00-0038597,Chase Brown,RB,CIN,BAL,2024,5,8.0,8.2,11.824015680394606,3.8240156803946057,receiving
00-0038619,Andrei Iosivas,WR,CIN,BAL,2024,5,39.0,30.0,33.35047058215101,5.6495294178489885,receiving
00-0038621,Demario Douglas,WR,NE,MIA,2024,5,59.0,27.6,37.4604852344839,21.539514765516103,receiving
00-0038640,Jalen Brooks,WR,DAL,PIT,2024,5,10.0,15.4,14.819828336332833,4.819828336332833,receiving
00-0038738,Hunter Luepke,FB,DAL,PIT,2024,5,18.0,16.2,9.341628020989212,8.658371979010788,receiving
00-0038752,Jake Bobo,WR,SEA,NYG,2024,5,3.0,13.2,14.971288199856904,11.971288199856904,receiving
00-0038933,Dalton Kincaid,TE,BUF,HOU,2024,5,34.0,43.2,37.626114186820686,3.6261141868206863,receiving
00-0038935,Brenton Strange,TE,JAX,IND,2024,5,24.0,19.4,23.12198135159876,0.8780186484012411,receiving
00-0038977,Tank Dell,WR,HOU,BUF,2024,5,38.0,59.6,53.07188649505246,15.07188649505246,receiving
00-0038994,Jordan Addison,WR,MIN,NYJ,2024,5,36.0,38.8,43.484414856559525,7.484414856559525,receiving
00-0038996,Tucker Kraft,TE,GB,LA,2024,5,88.0,32.2,29.927956165444385,58.072043834555615,receiving
00-0038997,Josh Downs,WR,IND,JAX,2024,5,69.0,48.8,47.2158469041792,21.7841530958208,receiving
00-0039040,Devon Achane,RB,MIA,NE,2024,5,-1.0,38.4,25.93136845354405,26.93136845354405,receiving
00-0039062,Jonathan Mingo,WR,CAR,CHI,2024,5,37.0,16.6,22.56307741756831,14.436922582431691,receiving
00-0039064,Zay Flowers,WR,BAL,CIN,2024,5,111.0,52.8,47.72831320308596,63.27168679691404,receiving
00-0039074,Davis Allen,TE,LA,GB,2024,5,0.0,19.0,17.43791985237335,17.43791985237335,receiving
00-0039146,Jayden Reed,WR,GB,LA,2024,5,78.0,89.6,49.24371060688587,28.75628939311413,receiving
00-0039165,Zach Charbonnet,RB,SEA,NYG,2024,5,19.0,28.6,17.3220984929125,1.6779015070875012,receiving
00-0039338,Brock Bowers,TE,LV,DEN,2024,5,97.0,54.0,44.490591695937404,52.509408304062596,receiving
00-0039342,Xavier Legette,WR,CAR,CHI,2024,5,8.0,47.666666666666664,47.480645759601394,39.480645759601394,receiving
00-0039355,Luke McCaffrey,WR,WAS,CLE,2024,5,19.0,26.333333333333332,22.290132080728288,3.290132080728288,receiving
00-0039751,Jordan Whittington,WR,LA,GB,2024,5,89.0,37.333333333333336,35.64734024330198,53.35265975669802,receiving
00-0039794,Braelon Allen,RB,NYJ,MIN,2024,5,15.0,14.25,15.690973645725563,0.6909736457255633,receiving
00-0039814,Erick All,TE,CIN,BAL,2024,5,10.0,27.333333333333332,25.92631219662863,15.92631219662863,receiving
00-0039847,Theo Johnson,TE,NYG,SEA,2024,5,48.0,12.333333333333334,14.451600165022938,33.54839983497706,receiving
00-0039849,Marvin Harrison,WR,ARI,SF,2024,5,36.0,60.75,61.91909046539503,25.91909046539503,receiving
00-0039868,Troy Franklin,WR,DEN,LV,2024,5,20.0,3.0,16.308737169716526,3.691262830283474,receiving
00-0039890,Adonai Mitchell,WR,IND,JAX,2024,5,38.0,8.0,20.108324325179794,17.891675674820206,receiving
00-0039893,Brian Thomas,WR,JAX,IND,2024,5,122.0,68.75,61.91496377360059,60.08503622639941,receiving
00-0039894,Xavier Worthy,WR,KC,NO,2024,5,25.0,38.5,38.01967438842822,13.019674388428221,receiving
00-0039901,Keon Coleman,WR,BUF,HOU,2024,5,49.0,31.5,27.157913095681323,21.842086904318677,receiving
00-0039907,Ja'Lynn Polk,WR,NE,MIA,2024,5,13.0,15.25,23.809755221729333,10.809755221729333,receiving
00-0039919,Rome Odunze,WR,CHI,CAR,2024,5,40.0,41.5,40.12739137303975,0.12739137303974957,receiving
00-0029892,Kyle Juszczyk,FB,SF,SEA,2024,6,10.0,20.0,12.516620539741943,2.516620539741943,receiving
00-0030061,Zach Ertz,TE,WAS,BAL,2024,6,68.0,32.0,40.768013528564154,27.231986471435846,receiving
00-0030279,Keenan Allen,WR,CHI,JAX,2024,6,41.0,41.4,64.94259420844136,23.942594208441363,receiving
00-0030564,DeAndre Hopkins,WR,TEN,IND,2024,6,54.0,33.4,52.335198401720874,1.6648015982791264,receiving
00-0031408,Mike Evans,WR,TB,NO,2024,6,34.0,55.2,69.32893755010817,35.328937550108165,receiving
00-0031428,Allen Robinson,WR,DET,DAL,2024,6,0.0,19.0,32.46304329168608,32.46304329168608,receiving
00-0031544,Amari Cooper,WR,CLE,PHI,2024,6,42.0,41.6,65.07775826073329,23.07775826073329,receiving
00-0031549,Nelson Agholor,WR,BAL,WAS,2024,6,25.0,17.8,26.221890678965483,1.221890678965483,receiving
00-0031588,Stefon Diggs,WR,HOU,NE,2024,6,77.0,63.0,67.4479301706858,9.552069829314206,receiving
00-0032104,Ameer Abdullah,RB,LV,PIT,2024,6,14.0,9.6,9.001298797831492,4.998701202168508,receiving
00-0032211,Tyler Lockett,WR,SEA,SF,2024,6,65.0,54.8,52.34880763771261,12.65119236228739,receiving
00-0032385,Sterling Shepard,WR,TB,NO,2024,6,23.0,15.8,34.49315002669818,11.493150026698181,receiving
00-0032392,Austin Hooper,TE,NE,HOU,2024,6,5.0,15.4,22.64785980914364,17.64785980914364,receiving
00-0033009,Tyler Boyd,WR,TEN,IND,2024,6,19.0,22.4,37.65121063257924,18.651210632579243,receiving
00-0033090,Hunter Henry,TE,NE,HOU,2024,6,41.0,36.0,31.691699904529454,9.308300095470546,receiving
00-0033217,Mo Alie-Cox,TE,IND,TEN,2024,6,41.0,15.4,14.936358814430807,26.063641185569193,receiving
00-0033282,Curtis Samuel,WR,BUF,NYJ,2024,6,44.0,9.6,21.687676149655992,22.312323850344008,receiving
00-0033288,George Kittle,TE,SF,SEA,2024,6,58.0,50.8,57.900490284702826,0.09950971529717378,receiving
00-0033307,Kendrick Bourne,WR,NE,HOU,2024,6,9.0,47.4,33.53653412937824,24.53653412937824,receiving
00-0033375,Tim Patrick,WR,DET,DAL,2024,6,68.0,37.0,33.87696364059093,34.12303635940907,receiving
00-0033536,Mike Williams,WR,NYJ,BUF,2024,6,0.0,53.2,41.32807072681409,41.32807072681409,receiving
00-0033555,Mack Hollins,WR,BUF,NYJ,2024,6,8.0,14.6,24.929326937819976,16.929326937819976,receiving
00-0033589,David Moore,WR,CAR,ATL,2024,6,17.0,7.0,15.355903921162206,1.6440960788377943,receiving
00-0033591,Noah Brown,WR,WAS,BAL,2024,6,58.0,31.4,32.35546010286099,25.644539897139012,receiving
00-0033699,Austin Ekeler,RB,WAS,BAL,2024,6,47.0,37.8,28.787080239869468,18.212919760130532,receiving
00-0033854,Dare Ogunbowale,RB,HOU,NE,2024,6,0.0,31.0,17.949393519040132,17.949393519040132,receiving
00-0033881,Evan Engram,TE,JAX,CHI,2024,6,102.0,53.4,49.07870835577994,52.92129164422006,receiving
00-0033885,David Njoku,TE,CLE,PHI,2024,6,31.0,68.0,41.573109920916956,10.573109920916956,receiving
00-0033895,Gerald Everett,TE,CHI,JAX,2024,6,0.0,5.2,16.357211282576007,16.357211282576007,receiving
00-0033897,Joe Mixon,RB,HOU,NE,2024,6,30.0,15.8,17.21706810566021,12.78293189433979,receiving
00-0033906,Alvin Kamara,RB,NO,TB,2024,6,24.0,42.8,37.55218011788262,13.552180117882621,receiving
00-0033921,Chris Godwin,WR,TB,NO,2024,6,125.0,77.2,68.86318699498321,56.13681300501679,receiving
00-0034159,Will Dissly,TE,LAC,DEN,2024,6,26.0,26.2,21.829766232630465,4.170233767369535,receiving
00-0034270,Tyler Conklin,TE,NYJ,BUF,2024,6,10.0,36.2,33.600944204767984,23.600944204767984,receiving
00-0034348,Courtland Sutton,WR,DEN,LAC,2024,6,53.0,44.8,57.16996606207127,4.169966062071268,receiving
00-0034351,Dallas Goedert,TE,PHI,CLE,2024,6,0.0,61.0,46.57867536891514,46.57867536891514,receiving
00-0034383,Dalton Schultz,TE,HOU,NE,2024,6,27.0,23.2,29.689412027561588,2.6894120275615876,receiving
00-0034407,Ray-Ray McCloud,WR,ATL,CAR,2024,6,30.0,45.8,33.15254237046578,3.152542370465781,receiving
00-0034418,Cedrick Wilson,WR,NO,TB,2024,6,28.0,19.6,22.71161936464727,5.2883806353527305,receiving
00-0034521,Allen Lazard,WR,NYJ,BUF,2024,6,114.0,48.0,42.84181915956538,71.15818084043462,receiving
00-0034753,Mark Andrews,TE,BAL,WAS,2024,6,66.0,24.0,31.944086200810275,34.055913799189725,receiving
00-0034775,Christian Kirk,WR,JAX,CHI,2024,6,39.0,51.4,54.1727472450885,15.172747245088502,receiving
00-0034827,D.J. Moore,WR,CHI,JAX,2024,6,20.0,58.8,65.75910638822876,45.75910638822876,receiving
00-0034837,Calvin Ridley,WR,TEN,IND,2024,6,0.0,49.4,55.118760840489216,55.118760840489216,receiving
00-0034844,Saquon Barkley,RB,PHI,CLE,2024,6,7.0,27.2,21.087532834990725,14.087532834990725,receiving
00-0034972,Alexander Mattison,RB,LV,PIT,2024,6,32.0,20.6,11.884859543469396,20.115140456530604,receiving
00-0034975,Justice Hill,RB,BAL,WAS,2024,6,2.0,33.8,20.546630282169374,18.546630282169374,receiving
00-0034981,Foster Moreau,TE,NO,TB,2024,6,54.0,14.8,19.967108031854288,34.03289196814571,receiving
00-0035208,Olamide Zaccheaus,WR,WAS,BAL,2024,6,27.0,28.8,28.74725242584114,1.7472524258411397,receiving
00-0035216,Diontae Johnson,WR,CAR,ATL,2024,6,78.0,52.4,57.33807861763576,20.66192138236424,receiving
00-0035243,Miles Sanders,RB,CAR,ATL,2024,6,12.0,11.8,11.915131267455639,0.08486873254436134,receiving
00-0035261,Tony Pollard,RB,TEN,IND,2024,6,-5.0,20.6,18.968565952675068,23.968565952675068,receiving
00-0035406,Lil'Jordan Humphrey,WR,DEN,LAC,2024,6,8.0,27.0,22.863131355280853,14.863131355280853,receiving
00-0035500,Greg Dortch,WR,ARI,GB,2024,6,36.0,27.6,30.738913032001424,5.261086967998576,receiving
00-0035535,Darius Slayton,WR,NYG,CIN,2024,6,57.0,48.8,44.85662148658119,12.14337851341881,receiving
00-0035640,DK Metcalf,WR,SEA,SF,2024,6,48.0,84.2,61.17058773325,13.170587733250002,receiving
00-0035644,Noah Fant,TE,SEA,SF,2024,6,63.0,27.0,26.373180725746217,36.62681927425378,receiving
00-0035659,Terry McLaurin,WR,WAS,BAL,2024,6,53.0,60.6,65.06489453061057,12.064894530610573,receiving
00-0035676,A.J. Brown,WR,PHI,CLE,2024,6,116.0,63.4,62.97059314346249,53.02940685653751,receiving
00-0035685,David Montgomery,RB,DET,DAL,2024,6,0.0,18.8,12.429463943318865,12.429463943318865,receiving
00-0035700,Josh Jacobs,RB,GB,ARI,2024,6,28.0,14.6,11.691255790554614,16.308744209445386,receiving
00-0035719,Deebo Samuel,WR,SF,SEA,2024,6,102.0,50.8,50.50937672369341,51.49062327630659,receiving
00-0036040,Juwan Johnson,TE,NO,TB,2024,6,48.0,40.0,30.140278925072266,17.859721074927734,receiving
00-0036139,Rico Dowdle,RB,DAL,DET,2024,6,30.0,20.2,14.744636088432042,15.255363911567958,receiving
00-0036158,J.K. Dobbins,RB,LAC,DEN,2024,6,6.0,11.8,11.803832953522715,5.803832953522715,receiving
00-0036165,Isaiah Hodgins,WR,NYG,CIN,2024,6,5.0,17.6,21.592755077054207,16.592755077054207,receiving
00-0036182,Nick Westbrook-Ikhine,WR,TEN,IND,2024,6,9.0,27.4,25.277576562613007,16.277576562613007,receiving
00-0036196,Gabe Davis,WR,JAX,CHI,2024,6,45.0,31.8,35.556561807086354,9.443438192913646,receiving
00-0036232,Harrison Bryant,TE,LV,PIT,2024,6,24.0,8.2,13.168202730215164,10.831797269784836,receiving
00-0036251,Zack Moss,RB,CIN,NYG,2024,6,2.0,24.8,17.2073976132081,15.207397613208101,receiving
00-0036252,Michael Pittman,WR,IND,TEN,2024,6,35.0,47.6,55.087354028765816,20.087354028765816,receiving
00-0036259,Jauan Jennings,WR,SF,SEA,2024,6,27.0,75.4,43.6815547603622,16.681554760362197,receiving
00-0036261,Brandon Aiyuk,WR,SF,SEA,2024,6,37.0,62.8,62.3442927232349,25.3442927232349,receiving
00-0036275,D'Andre Swift,RB,CHI,JAX,2024,6,28.0,33.0,24.17322931136725,3.826770688632749,receiving
00-0036290,Cole Kmet,TE,CHI,JAX,2024,6,70.0,43.8,38.04636094463692,31.953639055363077,receiving
00-0036309,Darnell Mooney,WR,ATL,CAR,2024,6,38.0,66.0,56.30803068599997,18.308030685999967,receiving
00-0036328,Antonio Gibson,RB,NE,HOU,2024,6,24.0,17.2,12.753575942431112,11.246424057568888,receiving
00-0036358,CeeDee Lamb,WR,DAL,DET,2024,6,89.0,75.6,70.20213209794113,18.79786790205887,receiving
00-0036407,Jerry Jeudy,WR,CLE,PHI,2024,6,35.0,42.6,49.57142105688205,14.571421056882052,receiving
00-0036410,Tee Higgins,WR,CIN,NYG,2024,6,77.0,68.2,65.5376652440461,11.462334755953904,receiving
00-0036414,Cam Akers,RB,HOU,NE,2024,6,0.0,5.8,7.9865492654706,7.9865492654706,receiving
00-0036550,Rashod Bateman,WR,BAL,WAS,2024,6,71.0,40.4,38.41024060226617,32.58975939773383,receiving
00-0036555,Chuba Hubbard,RB,CAR,ATL,2024,6,11.0,16.4,14.425682438938896,3.425682438938896,receiving
00-0036646,Simi Fehoko,WR,LAC,DEN,2024,6,44.0,12.5,16.032996059138352,27.967003940861648,receiving
00-0036754,Brock Wright,TE,DET,DAL,2024,6,0.0,12.6,15.828779707587348,15.828779707587348,receiving
00-0036893,Najee Harris,RB,PIT,LV,2024,6,16.0,23.8,17.717564599874972,1.7175645998749722,receiving
00-0036894,Pat Freiermuth,TE,PIT,LV,2024,6,16.0,35.6,34.34942270331704,18.34942270331704,receiving
00-0036900,Ja'Marr Chase,WR,CIN,NYG,2024,6,72.0,98.6,71.87602184615878,0.12397815384122168,receiving
00-0036912,DeVonta Smith,WR,PHI,CLE,2024,6,64.0,69.6,66.46738277019631,2.467382770196309,receiving
00-0036963,Amon-Ra St. Brown,WR,DET,DAL,2024,6,37.0,79.2,76.09042441775985,39.09042441775985,receiving
00-0036970,Kyle Pitts,TE,ATL,CAR,2024,6,70.0,38.6,37.04305853101908,32.95694146898092,receiving
00-0036973,Travis Etienne,RB,JAX,CHI,2024,6,0.0,18.2,19.8486676541373,19.8486676541373,receiving
00-0036980,Elijah Moore,WR,CLE,PHI,2024,6,3.0,18.4,28.1960883951588,25.1960883951588,receiving
00-0036984,Trey Sermon,RB,IND,TEN,2024,6,0.0,8.2,5.884357772138667,5.884357772138667,receiving
00-0036988,Josh Palmer,WR,LAC,DEN,2024,6,38.0,32.2,35.63072755196377,2.3692724480362273,receiving
00-0036997,Javonte Williams,RB,DEN,LAC,2024,6,13.0,26.0,18.414901781540202,5.414901781540202,receiving
00-0037120,Tyler Goodson,RB,IND,TEN,2024,6,14.0,9.6,7.123363947375836,6.876636052624164,receiving
00-0037238,Drake London,WR,ATL,CAR,2024,6,74.0,70.8,63.11410041393861,10.885899586061392,receiving
00-0037239,Chris Olave,WR,NO,TB,2024,6,5.0,55.0,59.98850493224793,54.98850493224793,receiving
00-0037240,Jameson Williams,WR,DET,DAL,2024,6,76.0,71.6,38.8333837319805,37.1666162680195,receiving
00-0037247,George Pickens,WR,PIT,LV,2024,6,53.0,62.0,58.1832614273729,5.183261427372898,receiving
00-0037261,Khalil Shakir,WR,BUF,NYJ,2024,6,19.0,67.0,39.62209008007462,20.62209008007462,receiving
00-0037267,Jerome Ford,RB,CLE,PHI,2024,6,0.0,17.4,17.888776236888297,17.888776236888297,receiving
00-0037304,Connor Heyward,TE,PIT,LV,2024,6,4.0,8.8,16.024328436062437,12.024328436062437,receiving
00-0037475,Stone Smartt,TE,LAC,DEN,2024,6,10.0,15.0,12.845903419859248,2.8459034198592477,receiving
00-0037525,Jordan Mason,RB,SF,SEA,2024,6,9.0,13.2,9.247981763153106,0.24798176315310627,receiving
00-0037545,Rashid Shaheed,WR,NO,TB,2024,6,11.0,67.6,56.39036410143778,45.39036410143778,receiving
00-0037664,Alec Pierce,WR,IND,TEN,2024,6,0.0,73.6,36.87719824726818,36.87719824726818,receiving
00-0037666,Jalen Tolbert,WR,DAL,DET,2024,6,43.0,49.4,38.45764118435267,4.542358815647333,receiving
00-0037740,Garrett Wilson,WR,NYJ,BUF,2024,6,107.0,58.4,65.33070656260973,41.669293437390266,receiving
00-0037741,Jahan Dotson,WR,PHI,CLE,2024,6,10.0,8.4,20.482785961872267,10.482785961872267,receiving
00-0037744,Trey McBride,TE,ARI,GB,2024,6,96.0,41.8,48.691441527957764,47.308558472042236,receiving
00-0037801,Kavontae Turpin,WR,DAL,DET,2024,6,24.0,21.0,19.062683681679168,4.937316318320832,receiving
00-0037805,Jeremy Ruckert,TE,NYJ,BUF,2024,6,7.0,15.6,13.044869183437864,6.044869183437864,receiving
00-0037809,Chigoziem Okonkwo,TE,TEN,IND,2024,6,6.0,17.4,22.926886454499815,16.926886454499815,receiving
00-0037816,Romeo Doubs,WR,GB,ARI,2024,6,49.0,33.8,35.36589306234687,13.63410693765313,receiving
00-0037837,Calvin Austin,WR,PIT,LV,2024,6,36.0,26.2,22.979438385368802,13.020561614631198,receiving
00-0037838,Isaiah Likely,TE,BAL,WAS,2024,6,27.0,36.0,27.82501401183731,0.825014011837311,receiving
00-0038041,Jake Ferguson,TE,DAL,DET,2024,6,11.0,59.6,43.79533005951695,32.79533005951695,receiving
