snapshot_time,snapshot_date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source,is_valid_over_odds,is_valid_under_odds,is_two_sided,is_valid_american_odds,requested_snapshot_time,date,snapshot_type,game_start_time,provider_market_key,home_team,away_team,book_last_update,current_over_odds,current_under_odds
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PA,17.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-102.0,-130.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PA,17.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_points_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-102.0,-130.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,23.5,-125.0,-102.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,open,2026-05-09T19:10:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-125.0,-102.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,23.5,-125.0,-102.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:54:28Z,-125.0,-102.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,24.5,100.0,-128.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,100.0,-128.0
2026-05-09T16:15:32.390141+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,24.5,100.0,-128.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-09,prelock,2026-05-09T19:10:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,100.0,-128.0
2026-05-09T21:18:02.488193+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,21.5,-108.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-108.0,-122.0
2026-05-09T21:18:24.898678+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,21.5,-108.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-108.0,-122.0
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,21.5,-118.0,-112.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-118.0,-112.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PR,21.5,-118.0,-112.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_points_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-118.0,-112.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,27.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,open,2026-05-09T19:10:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-106.0,-120.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,27.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:54:28Z,-106.0,-120.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,27.5,-111.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-111.0,-115.0
2026-05-09T16:15:32.390141+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,27.5,-111.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-09,prelock,2026-05-09T19:10:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-111.0,-115.0
2026-05-09T21:18:02.488193+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,25.5,106.0,-140.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,106.0,-140.0
2026-05-09T21:18:24.898678+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,25.5,106.0,-140.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,106.0,-140.0
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,25.5,-104.0,-128.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-104.0,-128.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PRA,25.5,-104.0,-128.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_points_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-104.0,-128.0
2026-05-09T15:05:09.897681+00:00,2026-05-09,FanDuel,fanduel,2977854,5355.0,Evan_Mobley,Evan Mobley,PTS,15.5,-108.0,-122.0,0.485816177662506,0.5141838223374939,15.5,15.5,15.5,-108.0,-122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True,,2026-05-09,open,2026-05-09T19:10:00Z,,,,,-108.0,-122.0
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977854,5355.0,Evan_Mobley,Evan Mobley,PTS,15.5,-108.0,-122.0,0.485816177662506,0.5141838223374939,15.5,15.5,15.5,-108.0,-122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True,,2026-05-09,intraday,2026-05-09T19:10:00Z,,,,,-108.0,-122.0
2026-05-09T15:26:30.918922+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:25:52Z,-106.0,-120.0
2026-05-09T15:52:15.101764+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:52:01Z,-106.0,-120.0
2026-05-09T15:52:24.163464+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:52:01Z,-106.0,-120.0
2026-05-09T15:53:57.691758+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-106.0,-120.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-106.0,-120.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:54:28Z,-106.0,-120.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-106.0,-120.0
2026-05-09T16:15:32.390141+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,15.5,-106.0,-120.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-09,prelock,2026-05-09T19:10:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-106.0,-120.0
2026-05-09T21:18:02.488193+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,11.5,-132.0,100.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-132.0,100.0
2026-05-09T21:18:24.898678+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,11.5,-132.0,100.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-132.0,100.0
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,13.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-102.0,-130.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,PTS,13.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_points,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-102.0,-130.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-130.0,102.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,open,2026-05-09T19:10:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-130.0,102.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-130.0,102.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:54:28Z,-130.0,102.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-128.0,100.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-128.0,100.0
2026-05-09T16:15:32.390141+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-128.0,100.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-09,prelock,2026-05-09T19:10:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-128.0,100.0
2026-05-09T21:18:02.488193+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-102.0,-130.0
2026-05-09T21:18:24.898678+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,-102.0,-130.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-102.0,-130.0
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,100.0,-132.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,100.0,-132.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,RA,11.5,100.0,-132.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_rebounds_assists,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,100.0,-132.0
2026-05-09T15:05:09.897681+00:00,2026-05-09,FanDuel,fanduel,2977854,5355.0,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-128.0,0.4759152215799614,0.5240847784200385,8.5,8.5,8.5,-104.0,-128.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True,,2026-05-09,open,2026-05-09T19:10:00Z,,,,,-104.0,-128.0
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977854,5355.0,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-128.0,0.4759152215799614,0.5240847784200385,8.5,8.5,8.5,-104.0,-128.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True,,2026-05-09,intraday,2026-05-09T19:10:00Z,,,,,-104.0,-128.0
2026-05-09T15:26:30.918922+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:25:52Z,-104.0,-122.0
2026-05-09T15:52:15.101764+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:52:01Z,-104.0,-122.0
2026-05-09T15:52:24.163464+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:52:01Z,-104.0,-122.0
2026-05-09T15:53:57.691758+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-104.0,-122.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:53:17Z,-104.0,-122.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T15:54:28Z,-104.0,-122.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-104.0,-122.0
2026-05-09T16:15:32.390141+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,8.5,-104.0,-122.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-09,prelock,2026-05-09T19:10:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T16:15:04Z,-104.0,-122.0
2026-05-09T21:18:02.488193+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,7.5,-192.0,142.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-192.0,142.0
2026-05-09T21:18:24.898678+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,7.5,-192.0,142.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:17:52Z,-192.0,142.0
2026-05-09T21:22:18.471823+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,7.5,-148.0,112.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-09,intraday,2026-05-09T19:14:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-148.0,112.0
2026-05-09T21:22:40.638224+00:00,2026-05-09,FanDuel,fanduel,2734c350b90f332dbece882dd10b204e,,Evan_Mobley,Evan Mobley,TRB,7.5,-148.0,112.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-09,close,2026-05-09T19:14:00Z,player_rebounds,Cleveland Cavaliers,Detroit Pistons,2026-05-09T21:22:18Z,-148.0,112.0
2026-05-09T15:05:09.897681+00:00,2026-05-09,FanDuel,fanduel,2977862,4147.0,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,0.5240847784200385,0.4759152215799614,2.5,2.5,2.5,-128.0,-104.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True,,2026-05-09,open,2026-05-10T00:40:00Z,,,,,-128.0,-104.0
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977862,4147.0,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,0.5240847784200385,0.4759152215799614,2.5,2.5,2.5,-128.0,-104.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True,,2026-05-09,intraday,2026-05-10T00:40:00Z,,,,,-128.0,-104.0
2026-05-09T15:26:30.918922+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-130.0,-102.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:25:46Z,-130.0,-102.0
2026-05-09T15:52:15.101764+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:51:11Z,-128.0,-104.0
2026-05-09T15:52:24.163464+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:51:11Z,-128.0,-104.0
2026-05-09T15:53:57.691758+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:53:33Z,-128.0,-104.0
2026-05-09T15:54:19.899070+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:53:33Z,-128.0,-104.0
2026-05-09T15:54:29.945302+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T15:53:33Z,-128.0,-104.0
2026-05-09T16:15:19.947206+00:00,2026-05-09,FanDuel,fanduel,40c8a29efb894c4dd6bf6acc5025c9cb,,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-128.0,-104.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-09,intraday,2026-05-10T00:40:00Z,player_assists,Los Angeles Lakers,Oklahoma City Thunder,2026-05-09T16:14:11Z,-128.0,-104.0
