event_date,player,market,side,line,actual,p_over,event_id,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,market_evidence,production_authorizable
2026-04-21,Deni_Avdija,player_points,UNDER,29.0,14.0,0.19874039058990278,2026-04-21 00:00:00|1610612757|1610612759,0.8012596094100972,0.2774500856005734,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Rui_Hachimura,player_points,UNDER,15.2,13.0,0.31228849676552606,2026-04-21 00:00:00|1610612745|1610612747,0.6877115032344739,0.1639019794249501,0.7250920541781595,20,0.85,0.6877115032344739,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Shaedon_Sharpe,player_rebounds,OVER,1.8,1.0,0.8186025807278007,2026-04-21 00:00:00|1610612757|1610612759,0.8186025807278007,0.29479305691827684,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Jabari_Smith_Jr,player_assists,OVER,0.8,1.0,0.7461495715402734,2026-04-21 00:00:00|1610612745|1610612747,0.7461495715402734,0.22234004773074956,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Quentin_Grimes,player_rebounds,OVER,2.8,3.0,0.7046350392358376,2026-04-21 00:00:00|1610612738|1610612755,0.7046350392358376,0.18082551542631375,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Harrison_Barnes,player_assists,OVER,0.8,0.0,0.6798472104471804,2026-04-21 00:00:00|1610612757|1610612759,0.6798472104471804,0.1560376866376566,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-21,Luke_Kennard,player_assists,UNDER,4.8,2.0,0.3318158901205931,2026-04-21 00:00:00|1610612745|1610612747,0.6681841098794069,0.14437458606988307,0.7250920541781595,20,0.85,0.6681841098794069,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Bruce_Brown,player_assists,UNDER,3.6,2.0,0.24414045462638856,2026-04-23 00:00:00|1610612743|1610612750,0.7558595453736114,0.2320500215640876,0.7864434786266603,20,0.9,0.7558595453736114,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,NaeQwan_Tomlin,player_rebounds,UNDER,5.2,1.0,0.2662772614535326,2026-04-23 00:00:00|1610612739|1610612761,0.7337227385464674,0.20991321473694358,0.7864434786266603,20,0.9,0.7337227385464674,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Landry_Shamet,player_rebounds,OVER,0.8,0.0,0.756773371514596,2026-04-23 00:00:00|1610612737|1610612752,0.756773371514596,0.23296384770507217,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Jamal_Shead,player_rebounds,UNDER,2.5,1.0,0.27260152977014707,2026-04-23 00:00:00|1610612739|1610612761,0.7273984702298529,0.2035889464203291,0.8535846533652467,20,0.95,0.7273984702298529,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Jose_Alvarado,player_rebounds,UNDER,3.4,0.0,0.2978618864453988,2026-04-23 00:00:00|1610612737|1610612752,0.7021381135546012,0.17832858974507737,0.7250920541781595,20,0.85,0.7021381135546012,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Miles_McBride,player_assists,OVER,1.4,1.0,0.7319546202244218,2026-04-23 00:00:00|1610612737|1610612752,0.7319546202244218,0.20814509641489798,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Julian_Strawther,player_points,UNDER,14.8,6.0,0.28745370237161294,2026-04-23 00:00:00|1610612743|1610612750,0.7125462976283871,0.18873677381886322,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Craig_Porter_Jr,player_rebounds,UNDER,4.8,0.0,0.3250364759660951,2026-04-23 00:00:00|1610612739|1610612761,0.6749635240339049,0.15115400022438108,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Mike_Conley,player_points,UNDER,6.2,0.0,0.343472533961236,2026-04-23 00:00:00|1610612743|1610612750,0.656527466038764,0.13271794222924016,0.66726104574935,20,0.8,0.656527466038764,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-23,Tyrese_Proctor,player_assists,UNDER,3.6,0.0,0.36221264210609827,2026-04-23 00:00:00|1610612739|1610612761,0.6377873578939017,0.1139778340843779,0.66726104574935,20,0.8,0.6377873578939017,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Shaedon_Sharpe,player_points,OVER,7.6,4.0,0.7492307003128614,2026-04-24 00:00:00|1610612757|1610612759,0.7492307003128614,0.2254211765033376,0.8535846533652467,20,0.95,0.7542307003128614,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Jaxson_Hayes,player_rebounds,OVER,2.6,4.0,0.7504573707090068,2026-04-24 00:00:00|1610612745|1610612747,0.7504573707090068,0.22664784689948292,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Carter_Bryant,player_assists,UNDER,2.6,4.0,0.2519721997893619,2026-04-24 00:00:00|1610612757|1610612759,0.7480278002106381,0.22421827640111425,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Baylor_Scheierman,player_points,UNDER,13.8,6.0,0.2657126021812388,2026-04-24 00:00:00|1610612738|1610612755,0.7342873978187612,0.21047787400923734,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Matisse_Thybulle,player_points,OVER,2.8,2.0,0.6761118074045138,2026-04-24 00:00:00|1610612757|1610612759,0.6761118074045138,0.15230228359498998,0.7250920541781595,20,0.85,0.6811118074045138,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Jordan_Walsh,player_assists,UNDER,1.6,0.0,0.2780095351670411,2026-04-24 00:00:00|1610612738|1610612755,0.7219904648329589,0.1981809410234351,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Jarred_Vanderbilt,player_rebounds,UNDER,5.4,6.0,0.2808753055556342,2026-04-24 00:00:00|1610612745|1610612747,0.7191246944443658,0.19531517063484194,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,JaeSean_Tate,player_rebounds,UNDER,3.4,1.0,0.28135268839906213,2026-04-24 00:00:00|1610612745|1610612747,0.7186473116009379,0.19483778779141403,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Sam_Hauser,player_assists,UNDER,2.6,0.0,0.29772628513117316,2026-04-24 00:00:00|1610612738|1610612755,0.7022737148688268,0.178464191059303,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-24,Luke_Kornet,player_assists,UNDER,2.5,2.0,0.35493434251493106,2026-04-24 00:00:00|1610612757|1610612759,0.6450656574850689,0.12125613367554511,0.66726104574935,20,0.8,0.6450656574850689,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Duncan_Robinson,player_assists,OVER,1.5,3.0,0.8027946249739266,2026-04-25 00:00:00|1610612753|1610612765,0.8027946249739266,0.2789851011644028,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Goga_Bitadze,player_rebounds,UNDER,8.8,2.0,0.2385780469690818,2026-04-25 00:00:00|1610612753|1610612765,0.7614219530309182,0.23761242922139436,0.7864434786266603,20,0.9,0.7614219530309182,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Bruce_Brown,player_assists,UNDER,3.6,2.0,0.26355686485870744,2026-04-25 00:00:00|1610612743|1610612750,0.7364431351412926,0.21263361133176872,0.7864434786266603,20,0.9,0.7364431351412926,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Alex_Caruso,player_assists,OVER,0.8,1.0,0.7289663255203137,2026-04-25 00:00:00|1610612756|1610612760,0.7289663255203137,0.20515680171078987,0.7864434786266603,20,0.9,0.7339663255203137,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Ayo_Dosunmu,player_points,OVER,11.5,43.0,0.8195398868013853,2026-04-25 00:00:00|1610612743|1610612750,0.8195398868013853,0.2957303629918615,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Grayson_Allen,player_points,OVER,9.0,7.0,0.780798654106442,2026-04-25 00:00:00|1610612756|1610612760,0.780798654106442,0.25698913029691817,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Daniss_Jenkins,player_points,OVER,5.4,5.0,0.739775410843636,2026-04-25 00:00:00|1610612753|1610612765,0.739775410843636,0.21596588703411213,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Kenrich_Williams,player_rebounds,UNDER,6.0,0.0,0.2706081787316168,2026-04-25 00:00:00|1610612756|1610612760,0.7293918212683832,0.20558229745885936,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Terrence_Shannon_Jr,player_points,UNDER,16.8,3.0,0.31166130177970564,2026-04-25 00:00:00|1610612743|1610612750,0.6883386982202944,0.16452917441077053,0.7250920541781595,20,0.85,0.6883386982202944,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-25,Jamaree_Bouyea,player_assists,UNDER,3.0,0.0,0.31884515297754124,2026-04-25 00:00:00|1610612756|1610612760,0.6811548470224588,0.15734532321293493,0.6958131885925213,20,0.825,0.6811548470224588,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Trendon_Watford,player_assists,OVER,0.8,1.0,0.7564482384371545,2026-04-26 00:00:00|1610612738|1610612755,0.7564482384371545,0.23263871462763064,0.7864434786266603,20,0.9,0.7614482384371545,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Quentin_Grimes,player_rebounds,OVER,2.0,2.0,0.92,2026-04-26 00:00:00|1610612738|1610612755,0.92,0.3961904761904762,0.7552346828713883,20,0.875,0.7602346828713883,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.5,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Jerami_Grant,player_rebounds,OVER,1.8,5.0,0.7722284706050878,2026-04-26 00:00:00|1610612757|1610612759,0.7722284706050878,0.24841894679556398,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Shaedon_Sharpe,player_points,OVER,8.0,8.0,0.7062516512809033,2026-04-26 00:00:00|1610612757|1610612759,0.7062516512809033,0.18244212747137944,0.7552346828713883,20,0.875,0.7112516512809033,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.5,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Keon_Ellis,player_points,OVER,2.0,0.0,0.6935401213357886,2026-04-26 00:00:00|1610612739|1610612761,0.6935401213357886,0.16973059752626474,0.7250920541781595,20,0.85,0.6985401213357886,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Dylan_Harper,player_assists,OVER,2.5,1.0,0.7423567503168669,2026-04-26 00:00:00|1610612757|1610612759,0.7423567503168669,0.21854722650734304,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Jamal_Shead,player_assists,OVER,3.4,4.0,0.7203872836664937,2026-04-26 00:00:00|1610612739|1610612761,0.7203872836664937,0.1965777598569699,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Vít_Krejčí,player_rebounds,OVER,0.8,0.0,0.7170582137643435,2026-04-26 00:00:00|1610612757|1610612759,0.7170582137643435,0.1932486899548197,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,Robert_Williams_III,player_assists,UNDER,2.2,2.0,0.3291736316469265,2026-04-26 00:00:00|1610612757|1610612759,0.6708263683530735,0.14701684454354969,0.7250920541781595,20,0.85,0.6708263683530735,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-26,JaeSean_Tate,player_rebounds,UNDER,3.2,1.0,0.24012118359246337,2026-04-26 00:00:00|1610612745|1610612747,0.7598788164075366,0.2360692925980128,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Terrence_Shannon_Jr,player_points,UNDER,17.4,15.0,0.2604116138636803,2026-04-27 00:00:00|1610612743|1610612750,0.7395883861363197,0.21577886232679588,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Jonas_Valančiūnas,player_rebounds,UNDER,7.4,2.0,0.27971125200278046,2026-04-27 00:00:00|1610612743|1610612750,0.7202887479972195,0.1964792241876957,0.7250920541781595,20,0.85,0.7202887479972195,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Joan_Beringer,player_rebounds,UNDER,5.6,1.0,0.28667239759319163,2026-04-27 00:00:00|1610612743|1610612750,0.7133276024068084,0.18951807859728453,0.7250920541781595,20,0.85,0.7133276024068084,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Daniss_Jenkins,player_points,OVER,4.6,3.0,0.6812294904639312,2026-04-27 00:00:00|1610612753|1610612765,0.6812294904639312,0.15741996665440738,0.7250920541781595,20,0.85,0.6862294904639312,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Joe_Ingles,player_points,UNDER,5.8,0.0,0.3187053925898762,2026-04-27 00:00:00|1610612743|1610612750,0.6812946074101238,0.15748508360059998,0.7250920541781595,20,0.85,0.6812946074101238,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Rudy_Gobert,player_assists,UNDER,2.2,2.0,0.3238989552762064,2026-04-27 00:00:00|1610612743|1610612750,0.6761010447237936,0.15229152091426978,0.7250920541781595,20,0.85,0.6761010447237936,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Mike_Conley,player_rebounds,OVER,0.6,1.0,0.9000279612560782,2026-04-27 00:00:00|1610612743|1610612750,0.9000279612560782,0.37621843744655437,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Cameron_Johnson,player_rebounds,OVER,1.6,6.0,0.7945577357318165,2026-04-27 00:00:00|1610612743|1610612750,0.7945577357318165,0.2707482119222927,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Grayson_Allen,player_points,OVER,8.4,12.0,0.7745667581689706,2026-04-27 00:00:00|1610612756|1610612760,0.7745667581689706,0.25075723435944675,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-27,Desmond_Bane,player_points,OVER,12.8,22.0,0.7579098212977553,2026-04-27 00:00:00|1610612753|1610612765,0.7579098212977553,0.23410029748823147,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Harrison_Barnes,player_rebounds,OVER,0.8,1.0,0.92,2026-04-28 00:00:00|1610612757|1610612759,0.92,0.3961904761904762,0.7864434786266603,20,0.9,0.7914434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Vít_Krejčí,player_assists,OVER,0.0,2.0,0.7566016191477454,2026-04-28 00:00:00|1610612757|1610612759,0.7566016191477454,0.23279209533822154,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Neemias_Queta,player_assists,OVER,0.5,1.0,0.7492103953527148,2026-04-28 00:00:00|1610612738|1610612755,0.7492103953527148,0.225400871543191,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Trendon_Watford,player_assists,OVER,0.8,0.0,0.7136054909625414,2026-04-28 00:00:00|1610612738|1610612755,0.7136054909625414,0.1897959671530176,0.7864434786266603,20,0.9,0.7186054909625414,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Ron_Harper_Jr,player_points,UNDER,8.4,0.0,0.3074312901439896,2026-04-28 00:00:00|1610612738|1610612755,0.6925687098560104,0.16875918604648654,0.7864434786266603,20,0.9,0.6925687098560104,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Shaedon_Sharpe,player_points,OVER,8.0,5.0,0.686223399318958,2026-04-28 00:00:00|1610612757|1610612759,0.686223399318958,0.1624138755094342,0.7250920541781595,20,0.85,0.691223399318958,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Jeremy_Sochan,player_rebounds,UNDER,4.2,1.0,0.32648099375720663,2026-04-28 00:00:00|1610612737|1610612752,0.6735190062427934,0.14970948243326954,0.7250920541781595,20,0.85,0.6735190062427934,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Landry_Shamet,player_rebounds,OVER,0.4,0.0,0.7449246974585932,2026-04-28 00:00:00|1610612737|1610612752,0.7449246974585932,0.2211151736490694,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Donovan_Clingan,player_rebounds,OVER,7.5,5.0,0.7290105440676741,2026-04-28 00:00:00|1610612757|1610612759,0.7290105440676741,0.20520102025815024,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-28,Jordan_Clarkson,player_points,OVER,6.5,9.0,0.7182725348243792,2026-04-28 00:00:00|1610612737|1610612752,0.7182725348243792,0.1944630110148554,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Duncan_Robinson,player_assists,OVER,1.5,1.0,0.7104416407854339,2026-04-29 00:00:00|1610612753|1610612765,0.7104416407854339,0.1866321169759101,0.7250920541781595,20,0.85,0.7154416407854339,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Daniss_Jenkins,player_points,OVER,4.0,6.0,0.7051801130115486,2026-04-29 00:00:00|1610612753|1610612765,0.7051801130115486,0.18137058920202476,0.7250920541781595,20,0.85,0.7101801130115486,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Amen_Thompson,player_points,UNDER,24.6,15.0,0.29875665120755523,2026-04-29 00:00:00|1610612745|1610612747,0.7012433487924448,0.17743382498292093,0.7250920541781595,20,0.85,0.7012433487924448,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,AJ_Lawson,player_rebounds,OVER,0.0,0.0,0.7416733909861656,2026-04-29 00:00:00|1610612739|1610612761,0.7416733909861656,0.21786386717664175,0.6958131885925213,20,0.825,0.7008131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.5,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Austin_Reaves,player_assists,OVER,3.5,6.0,0.7323971165760947,2026-04-29 00:00:00|1610612745|1610612747,0.7323971165760947,0.2085875927665709,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Jamal_Shead,player_assists,OVER,3.8,7.0,0.6885468523588475,2026-04-29 00:00:00|1610612739|1610612761,0.6885468523588475,0.16473732854932366,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Sam_Merrill,player_assists,OVER,1.2,2.0,0.6836220409888071,2026-04-29 00:00:00|1610612739|1610612761,0.6836220409888071,0.15981251717928324,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Jarrett_Allen,player_assists,UNDER,1.5,1.0,0.2979963956680184,2026-04-29 00:00:00|1610612739|1610612761,0.7020036043319816,0.17819408052245778,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Dennis_Schröder,player_assists,OVER,2.0,2.0,0.7208242194111826,2026-04-29 00:00:00|1610612739|1610612761,0.7208242194111826,0.19701469560165874,0.6393381198840566,20,0.775,0.6443381198840566,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.5,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-29,Cade_Cunningham,player_points,UNDER,28.5,45.0,0.3693585657651586,2026-04-29 00:00:00|1610612753|1610612765,0.6306414342348414,0.10683191042531759,0.66726104574935,20,0.8,0.6306414342348414,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Jaden_McDaniels,player_assists,UNDER,3.5,3.0,0.25146391172644655,2026-04-30 00:00:00|1610612743|1610612750,0.7485360882735534,0.2247265644640296,0.7864434786266603,20,0.9,0.7485360882735534,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Mike_Conley,player_assists,UNDER,4.5,3.0,0.10985252397095202,2026-04-30 00:00:00|1610612743|1610612750,0.890147476029048,0.36633795221952414,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Asa_Newell,player_assists,UNDER,1.4,0.0,0.24884056549895284,2026-04-30 00:00:00|1610612737|1610612752,0.7511594345010472,0.22734991069152333,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Jonas_Valančiūnas,player_rebounds,UNDER,7.0,2.0,0.28063676092429,2026-04-30 00:00:00|1610612743|1610612750,0.71936323907571,0.19555371526618615,0.7250920541781595,20,0.85,0.71936323907571,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Trendon_Watford,player_assists,OVER,0.8,0.0,0.7041803601419113,2026-04-30 00:00:00|1610612738|1610612755,0.7041803601419113,0.18037083633238749,0.7250920541781595,20,0.85,0.7091803601419113,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,SYNTHETIC_THRESHOLD_HISTORY,False
2026-04-30,Landry_Shamet,player_points,OVER,1.2,5.0,0.8155435016974563,2026-04-30 00:00:00|1610612737|1610612752,0.8155435016974563,0.2917339778879324,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,SYNTHETIC_THRESHOLD_HISTORY,False
