event_date,player,market,side,line,p_over,actual,selected_odds,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,control_selected,market_evidence,candidate_universe_evidence,production_authorizable,regime_history_start,regime_history_end_exclusive,regime_overall_trials,regime_overall_mean,regime_overall_lcb,regime_category_trials,regime_category_mean,regime_category_lcb,regime_category_reliability,regime_log_odds_adjustment,survival_probability,survival_marginal_lcb,survival_policy_version,survival_leg_count,publication_authorized,block,decision_date,policy_hit,event_id
2026-02-03,Cason Wallace,player_points,UNDER,12.4,0.1732566595333565,5.0,-110.0,0.8267433404666436,0.3029338166571197,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-04,2026-02-03,230,0.8333333333333334,0.8013743173695673,72,0.8013698630136986,0.7401379613034786,0.782608695652174,-0.1679163711830754,0.6903905842594731,0.6293542572192251,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-03,False,
2026-02-03,Tim Hardaway Jr,player_rebounds,UNDER,4.8,0.261724726222413,2.0,-110.0,0.7382752737775871,0.2144657499680632,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-04,2026-02-03,230,0.8333333333333334,0.8013743173695673,70,0.795774647887324,0.7330602983271561,0.7777777777777778,-0.19393571843973742,0.6848015397844586,0.6233501453960417,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-03,False,
2026-02-04,Kyle Kuzma,player_points,UNDER,18.8,0.2039137559419819,7.0,-110.0,0.7960862440580181,0.2722767202484942,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-05,2026-02-04,230,0.829004329004329,0.7967285798876553,71,0.7986111111111112,0.7366465094531724,0.7802197802197802,-0.15678581892215607,0.7589320679446234,0.7056847248914092,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-04,True,
2026-02-04,Nikola Jokić,player_assists,OVER,7.4,0.7173907770418748,10.0,-110.0,0.7173907770418748,0.1935812532323509,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-05,2026-02-04,230,0.829004329004329,0.7967285798876553,9,0.95,0.8640330223500159,0.3103448275862069,0.42388505455432196,0.758104304888147,0.67226104574935,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-04,True,
2026-02-04,Kyle Kuzma,player_points,UNDER,18.8,0.2039137559419819,7.0,-110.0,0.7960862440580181,0.2722767202484942,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-05,2026-02-04,230,0.829004329004329,0.7967285798876553,71,0.7986111111111112,0.7366465094531724,0.7802197802197802,-0.15678581892215607,0.7589320679446234,0.7056847248914092,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-04,True,
2026-02-04,Jeremiah Fears,player_assists,OVER,1.0,0.7348132770546143,4.0,-110.0,0.7348132770546143,0.2110037532450904,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-05,2026-02-04,230,0.829004329004329,0.7967285798876553,9,0.95,0.8640330223500159,0.3103448275862069,0.42388505455432196,0.758104304888147,0.67226104574935,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-04,True,
2026-02-04,Nikola Jokić,player_assists,OVER,7.4,0.7173907770418748,10.0,-110.0,0.7173907770418748,0.1935812532323509,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-05,2026-02-04,230,0.829004329004329,0.7967285798876553,9,0.95,0.8640330223500159,0.3103448275862069,0.42388505455432196,0.758104304888147,0.67226104574935,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-04,True,
2026-02-05,Sion James,player_assists,OVER,0.8,0.6677856819844038,0.0,-110.0,0.6677856819844038,0.1439761581748799,0.7864434786266603,20,0.9,0.6727856819844038,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-06,2026-02-05,240,0.8319502074688797,0.8005707295101747,12,0.9615384615384616,0.8954878026554159,0.375,0.6072613320877766,0.7905216740159015,0.6727856819844038,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-05,False,
2026-02-05,Isaiah Collier,player_assists,UNDER,10.2,0.2505034874535242,11.0,-110.0,0.7494965125464759,0.225686988736952,0.7864434786266603,20,0.9,0.7494965125464759,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-06,2026-02-05,240,0.8319502074688797,0.8005707295101747,52,0.8584905660377359,0.7950856741791292,0.7222222222222222,0.1468256347859235,0.7760431034115223,0.7150331859712857,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-05,False,
2026-02-05,Sion James,player_assists,OVER,0.8,0.6677856819844038,0.0,-110.0,0.6677856819844038,0.1439761581748799,0.7864434786266603,20,0.9,0.6727856819844038,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-06,2026-02-05,240,0.8319502074688797,0.8005707295101747,12,0.9615384615384616,0.8954878026554159,0.375,0.6072613320877766,0.7905216740159015,0.6727856819844038,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-05,False,
2026-02-05,Isaiah Collier,player_assists,UNDER,10.2,0.2505034874535242,11.0,-110.0,0.7494965125464759,0.225686988736952,0.7864434786266603,20,0.9,0.7494965125464759,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-06,2026-02-05,240,0.8319502074688797,0.8005707295101747,52,0.8584905660377359,0.7950856741791292,0.7222222222222222,0.1468256347859235,0.7760431034115223,0.7150331859712857,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-05,False,
2026-02-05,DeAaron Fox,player_assists,UNDER,8.4,0.2816367058117628,7.0,-110.0,0.7183632941882372,0.1945537703787133,0.7250920541781595,20,0.85,0.7183632941882372,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-06,2026-02-05,240,0.8319502074688797,0.8005707295101747,52,0.8584905660377359,0.7950856741791292,0.7222222222222222,0.1468256347859235,0.747095881465778,0.681437285379689,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-05,False,
2026-02-07,Jalen Suggs,player_rebounds,UNDER,6.2,0.2021516543928306,7.0,-110.0,0.7978483456071694,0.2740388217976456,0.8384830073661587,18,0.9444444444444444,0.7978483456071694,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-08,2026-02-07,230,0.816017316017316,0.7828353806580673,77,0.8141025641025641,0.7562967093440848,0.7938144329896907,-0.01008356634422069,0.7962171185025808,0.7482724873563416,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-07,False,
2026-02-07,Noah Clowney,player_assists,OVER,0.6,0.709045233846914,2.0,-110.0,0.709045233846914,0.1852357100373901,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-08,2026-02-07,230,0.816017316017316,0.7828353806580673,12,0.8846153846153846,0.7662533819001766,0.375,0.20523299861375463,0.7157877373939702,0.6468130496060616,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-07,False,
2026-02-07,Jalen Suggs,player_rebounds,UNDER,6.2,0.2021516543928306,7.0,-110.0,0.7978483456071694,0.2740388217976456,0.8384830073661587,18,0.9444444444444444,0.7978483456071694,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-08,2026-02-07,230,0.816017316017316,0.7828353806580673,77,0.8141025641025641,0.7562967093440848,0.7938144329896907,-0.01008356634422069,0.7962171185025808,0.7482724873563416,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-07,False,
2026-02-07,Noah Clowney,player_assists,OVER,0.6,0.709045233846914,2.0,-110.0,0.709045233846914,0.1852357100373901,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-08,2026-02-07,230,0.816017316017316,0.7828353806580673,12,0.8846153846153846,0.7662533819001766,0.375,0.20523299861375463,0.7157877373939702,0.6468130496060616,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-07,False,
2026-02-07,Keldon Johnson,player_assists,UNDER,2.6,0.3106680246111636,0.0,-110.0,0.6893319753888364,0.1655224515793125,0.7250920541781595,20,0.85,0.6893319753888364,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-08,2026-02-07,230,0.816017316017316,0.7828353806580673,50,0.8333333333333334,0.764422940871303,0.7142857142857143,0.0856028439117191,0.7073609063405206,0.63963403144988,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-07,False,
2026-02-08,Will Riley,player_points,UNDER,19.0,0.1500948798564075,9.0,-110.0,0.8499051201435925,0.3260955963340687,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-09,2026-02-08,240,0.8112033195020747,0.7784127917532759,69,0.7642857142857142,0.697988588317987,0.7752808988764045,-0.2182623354229575,0.7475064037896976,0.6948430593043495,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-08,False,
2026-02-08,Johnny Furphy,player_assists,UNDER,2.6,0.2870179258806984,3.0,-110.0,0.7129820741193016,0.1891725503097777,0.7250920541781595,20,0.85,0.7129820741193016,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-09,2026-02-08,240,0.8112033195020747,0.7784127917532759,51,0.8365384615384616,0.7688086162249528,0.7183098591549296,0.1255941236284855,0.7379819030368414,0.6738924667721912,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-08,False,
2026-02-08,Will Riley,player_points,UNDER,19.0,0.1500948798564075,9.0,-110.0,0.8499051201435925,0.3260955963340687,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-09,2026-02-08,240,0.8112033195020747,0.7784127917532759,69,0.7642857142857142,0.697988588317987,0.7752808988764045,-0.2182623354229575,0.7475064037896976,0.6948430593043495,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-08,False,
2026-02-08,Johnny Furphy,player_assists,UNDER,2.6,0.2870179258806984,3.0,-110.0,0.7129820741193016,0.1891725503097777,0.7250920541781595,20,0.85,0.7129820741193016,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-09,2026-02-08,240,0.8112033195020747,0.7784127917532759,51,0.8365384615384616,0.7688086162249528,0.7183098591549296,0.1255941236284855,0.7379819030368414,0.6738924667721912,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-08,False,
2026-02-08,Jordan Clarkson,player_assists,UNDER,2.0,0.2237945288781161,1.0,-110.0,0.7762054711218839,0.25239594731236,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-09,2026-02-08,240,0.8112033195020747,0.7784127917532759,51,0.8365384615384616,0.7688086162249528,0.7183098591549296,0.1255941236284855,0.721724793202858,0.6555150721889065,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-08,False,
2026-02-09,Nique Clifford,player_points,UNDER,16.2,0.168309213625629,10.0,-110.0,0.831690786374371,0.3078812625648471,0.8535846533652467,20,0.95,0.831690786374371,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-10,2026-02-09,240,0.8112033195020747,0.7784127917532759,68,0.7753623188405797,0.7096251915452719,0.7727272727272727,-0.1692322363345385,0.8066558936300643,0.7616270447351788,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-09,False,
2026-02-09,Jalen Wilson,player_rebounds,UNDER,3.2,0.1781362843786834,4.0,-110.0,0.8218637156213167,0.2980541918117928,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-10,2026-02-09,240,0.8112033195020747,0.7784127917532759,82,0.8132530120481928,0.7571521890442178,0.803921568627451,0.010804320389715218,0.7882524496293077,0.7399649930029419,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-09,False,
2026-02-09,Nique Clifford,player_points,UNDER,16.2,0.168309213625629,10.0,-110.0,0.831690786374371,0.3078812625648471,0.8535846533652467,20,0.95,0.831690786374371,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-10,2026-02-09,240,0.8112033195020747,0.7784127917532759,68,0.7753623188405797,0.7096251915452719,0.7727272727272727,-0.1692322363345385,0.8066558936300643,0.7616270447351788,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-09,False,
2026-02-09,Jalen Wilson,player_rebounds,UNDER,3.2,0.1781362843786834,4.0,-110.0,0.8218637156213167,0.2980541918117928,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-10,2026-02-09,240,0.8112033195020747,0.7784127917532759,82,0.8132530120481928,0.7571521890442178,0.803921568627451,0.010804320389715218,0.7882524496293077,0.7399649930029419,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-09,False,
2026-02-09,Sidy Cissoko,player_assists,UNDER,3.2,0.2391240261346423,0.0,-110.0,0.7608759738653577,0.2370664500558338,0.7864434786266603,20,0.9,0.7608759738653577,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-10,2026-02-09,240,0.8112033195020747,0.7784127917532759,48,0.8061224489795918,0.7317656893341675,0.7058823529411765,-0.02318059776560092,0.756632940796773,0.6977996787696172,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-09,False,
2026-02-11,Baylor Scheierman,player_rebounds,UNDER,8.2,0.1783675146506447,5.0,-110.0,0.8216324853493553,0.2978229615398314,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-12,2026-02-11,230,0.8116883116883117,0.7782182935888593,75,0.8223684210526315,0.7647680219644291,0.7894736842105263,0.05641497156485115,0.7957652710579709,0.7466782415772496,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-11,True,
2026-02-11,Jaden Ivey,player_rebounds,UNDER,4.4,0.169294042193108,3.0,-110.0,0.830705957806892,0.3068964339973682,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-12,2026-02-11,230,0.8116883116883117,0.7782182935888593,75,0.8223684210526315,0.7647680219644291,0.7894736842105263,0.05641497156485115,0.7957652710579709,0.7466782415772496,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-11,True,
2026-02-11,Baylor Scheierman,player_rebounds,UNDER,8.2,0.1783675146506447,5.0,-110.0,0.8216324853493553,0.2978229615398314,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-12,2026-02-11,230,0.8116883116883117,0.7782182935888593,75,0.8223684210526315,0.7647680219644291,0.7894736842105263,0.05641497156485115,0.7957652710579709,0.7466782415772496,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-11,True,
2026-02-11,Jaden Ivey,player_rebounds,UNDER,4.4,0.169294042193108,3.0,-110.0,0.830705957806892,0.3068964339973682,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-12,2026-02-11,230,0.8116883116883117,0.7782182935888593,75,0.8223684210526315,0.7647680219644291,0.7894736842105263,0.05641497156485115,0.7957652710579709,0.7466782415772496,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-11,True,
2026-02-11,Julian Strawther,player_rebounds,UNDER,5.2,0.2237805976913987,1.0,-110.0,0.7762194023086013,0.2524098784990775,0.7864434786266603,20,0.9,0.7762194023086013,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-12,2026-02-11,230,0.8116883116883117,0.7782182935888593,75,0.8223684210526315,0.7647680219644291,0.7894736842105263,0.05641497156485115,0.7858659633662146,0.7351914252291514,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-11,True,
2026-02-12,Bronny James,player_rebounds,UNDER,1.0,0.2355876160484711,0.0,-110.0,0.7644123839515289,0.240602860142005,0.7662533819001766,12,0.9166666666666666,0.7644123839515289,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-13,2026-02-12,240,0.8112033195020747,0.7784127917532759,79,0.83125,0.7762052330294039,0.797979797979798,0.10905527768852366,0.7834829162190992,0.7322618600351556,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-12,True,
2026-02-12,Jericho Sims,player_rebounds,UNDER,9.4,0.2641143104649336,5.0,-110.0,0.7358856895350664,0.2120761657255425,0.7864434786266603,20,0.9,0.7358856895350664,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-13,2026-02-12,240,0.8112033195020747,0.7784127917532759,79,0.83125,0.7762052330294039,0.797979797979798,0.10905527768852366,0.7565299282569983,0.7013630496811543,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-12,True,
2026-02-12,Bronny James,player_rebounds,UNDER,1.0,0.2355876160484711,0.0,-110.0,0.7644123839515289,0.240602860142005,0.7662533819001766,12,0.9166666666666666,0.7644123839515289,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-13,2026-02-12,240,0.8112033195020747,0.7784127917532759,79,0.83125,0.7762052330294039,0.797979797979798,0.10905527768852366,0.7834829162190992,0.7322618600351556,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-12,True,
2026-02-12,Jericho Sims,player_rebounds,UNDER,9.4,0.2641143104649336,5.0,-110.0,0.7358856895350664,0.2120761657255425,0.7864434786266603,20,0.9,0.7358856895350664,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-13,2026-02-12,240,0.8112033195020747,0.7784127917532759,79,0.83125,0.7762052330294039,0.797979797979798,0.10905527768852366,0.7565299282569983,0.7013630496811543,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-12,True,
2026-02-12,Sidy Cissoko,player_rebounds,UNDER,5.2,0.2903456895432816,4.0,-110.0,0.7096543104567183,0.1858447866471945,0.7864434786266603,20,0.9,0.7096543104567183,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-13,2026-02-12,240,0.8112033195020747,0.7784127917532759,79,0.83125,0.7762052330294039,0.797979797979798,0.10905527768852366,0.7316010770558484,0.6732254894227029,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-12,True,
2026-02-19,Amir Coffey,player_rebounds,UNDER,2.6,0.1838475880868904,0.0,-110.0,0.8161524119131096,0.2923428881035858,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-20,2026-02-19,190,0.824607329842932,0.7887188522832813,62,0.8333333333333334,0.7714578300200204,0.7560975609756098,0.04654377275566947,0.7941562907111045,0.7413716609104051,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-19,False,
2026-02-19,Taelon Peter,player_points,UNDER,6.2,0.2074725125967034,16.0,-110.0,0.7925274874032966,0.2687179635937727,0.7965509763253065,14,0.9285714285714286,0.7925274874032966,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-20,2026-02-19,190,0.824607329842932,0.7887188522832813,57,0.7844827586206896,0.7136759622583564,0.7402597402597403,-0.18942975654289623,0.75965674907348,0.7048451257218078,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-19,False,
2026-02-19,Amir Coffey,player_rebounds,UNDER,2.6,0.1838475880868904,0.0,-110.0,0.8161524119131096,0.2923428881035858,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-20,2026-02-19,190,0.824607329842932,0.7887188522832813,62,0.8333333333333334,0.7714578300200204,0.7560975609756098,0.04654377275566947,0.7941562907111045,0.7413716609104051,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-19,False,
2026-02-19,Taelon Peter,player_points,UNDER,6.2,0.2074725125967034,16.0,-110.0,0.7925274874032966,0.2687179635937727,0.7965509763253065,14,0.9285714285714286,0.7925274874032966,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-20,2026-02-19,190,0.824607329842932,0.7887188522832813,57,0.7844827586206896,0.7136759622583564,0.7402597402597403,-0.18942975654289623,0.75965674907348,0.7048451257218078,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-19,False,
2026-02-19,Dylan Harper,player_assists,UNDER,5.2,0.2517168258343028,1.0,-110.0,0.7482831741656972,0.2244736503561734,0.7864434786266603,20,0.9,0.7482831741656972,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-20,2026-02-19,190,0.824607329842932,0.7887188522832813,38,0.8333333333333334,0.7543286330726139,0.6551724137931034,0.04033103334445664,0.7558034212634304,0.6921825340518025,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-19,False,
2026-02-20,Ousmane Dieng,player_rebounds,UNDER,3.2,0.2078324660561764,2.0,-110.0,0.7921675339438237,0.2683580101342998,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-21,2026-02-20,190,0.8141361256544503,0.7774589777260462,60,0.8442622950819673,0.7829774476173541,0.75,0.15988273044395784,0.8120677201007539,0.760989396495662,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-20,True,
2026-02-20,Jaxson Hayes,player_assists,UNDER,2.2,0.1888814227385282,0.0,-110.0,0.8111185772614717,0.2873090534519479,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-21,2026-02-20,190,0.8141361256544503,0.7774589777260462,37,0.8289473684210527,0.7481032993997816,0.6491228070175439,0.06560835702292742,0.7972553446339229,0.7410390427135551,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-20,True,
