snapshot_time,snapshot_date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source,is_valid_over_odds,is_valid_under_odds,is_two_sided,is_valid_american_odds
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-105.0,-125.0,0.4796954314720812,0.5203045685279188,18.5,18.5,18.5,-105.0,-125.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-106.0,-125.0,0.4808467741935484,0.5191532258064516,18.5,18.5,18.5,-106.0,-125.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Hard Rock,hardrock,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,18.5,18.5,18.5,-110.0,-120.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977854,3211,Tobias_Harris,Tobias Harris,PTS,17.5,-140.0,105.0,0.5445920303605313,0.4554079696394686,17.5,17.5,17.5,-140.0,105.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,theScore,thescore,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-105.0,-125.0,0.4796954314720812,0.5203045685279188,18.5,18.5,18.5,-105.0,-125.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetRivers,betrivers,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-106.0,-129.0,0.4773835745752045,0.5226164254247954,16.5,16.5,16.5,-106.0,-129.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Caesars,caesars,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-117.0,-114.0,0.5030135004821601,0.4969864995178399,16.5,16.5,16.5,-117.0,-114.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,16.5,16.5,16.5,-108.0,-118.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-115.0,-115.0,0.5,0.5,16.5,16.5,16.5,-115.0,-115.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Hard Rock,hardrock,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,theScore,thescore,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetRivers,betrivers,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-121.0,-113.0,0.5078823946715012,0.49211760532849874,16.5,16.5,16.5,-121.0,-113.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Caesars,caesars,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-121.0,-111.0,0.5099876153569574,0.4900123846430426,16.5,16.5,16.5,-121.0,-111.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-113.0,-112.0,0.5010457625700661,0.4989542374299339,16.5,16.5,16.5,-113.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-115.0,-115.0,0.5,0.5,16.5,16.5,16.5,-115.0,-115.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-114.0,-114.0,0.5,0.5,16.5,16.5,16.5,-114.0,-114.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Hard Rock,hardrock,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,16.5,16.5,16.5,-120.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,theScore,thescore,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-115.0,-115.0,0.5,0.5,16.5,16.5,16.5,-115.0,-115.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetRivers,betrivers,2977854,5355,Evan_Mobley,Evan Mobley,PTS,14.5,-130.0,-104.0,0.5257731958762887,0.4742268041237114,14.5,14.5,14.5,-130.0,-104.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Caesars,caesars,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-113.0,-118.0,0.4949766918501849,0.5050233081498151,15.5,15.5,15.5,-113.0,-118.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-103.0,-124.0,0.47823563551944287,0.5217643644805572,15.5,15.5,15.5,-103.0,-124.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,15.5,15.5,15.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-108.0,-122.0,0.48581617766250607,0.5141838223374939,15.5,15.5,15.5,-108.0,-122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Hard Rock,hardrock,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,15.5,15.5,15.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,15.5,15.5,15.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,theScore,thescore,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,15.5,15.5,15.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetRivers,betrivers,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-112.0,-122.0,0.4901435104873048,0.5098564895126951,13.5,13.5,13.5,-112.0,-122.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Caesars,caesars,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-113.0,-118.0,0.4949766918501849,0.5050233081498151,13.5,13.5,13.5,-113.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-107.0,-118.0,0.48848215781537946,0.5115178421846206,13.5,13.5,13.5,-107.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,13.5,13.5,13.5,-110.0,-120.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,FanDuel,fanduel,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-114.0,-114.0,0.5,0.5,13.5,13.5,13.5,-114.0,-114.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Hard Rock,hardrock,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-115.0,-115.0,0.5,0.5,13.5,13.5,13.5,-115.0,-115.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
